year,yday,hour,datetime,wtemp,par,wspeed,z,do_eq,o2_sat,par_int,do,do2_sat,k,series,unique_series,series_length,unique_day,index
2012,169,21,2012-06-18T01:00:00Z,20.367803278688527,4.8822241379310345,4.1,6.0670466598738635,8.429692599863925,1.0606687023504797,2.5082897623972404,8.958740406870586,1.0627600355219597,0.01461552728310739,1,6,2230,425,10185
2012,169,22,2012-06-18T02:00:00Z,20.351409836065574,0.1638,4.3,6.083797947191383,8.433918124131232,1.0530231596273583,0.08402042944422052,8.927423807206837,1.058514402892243,0.015064356468936873,1,6,2230,425,10186
2012,169,23,2012-06-18T03:00:00Z,20.32370491803279,0.1365,4,6.077125227836954,8.432231858303753,1.0520478160684312,0.07006127496346103,8.9233194980823,1.0582393425644412,0.014327884181091748,1,6,2230,425,10187
2012,169,24,2012-06-18T04:00:00Z,20.276,0.171,4.1,6.0710994101536135,8.431014015079803,1.049827588387342,0.08781917594133545,8.922001249938159,1.058235846124816,0.014572798586724259,1,6,2230,425,10188
2012,170,1,2012-06-18T05:00:00Z,20.212721311475413,0.17325000000000002,4.4,6.063717462446422,8.445866049459822,1.0467974579914832,0.08829350265707457,8.914288734854313,1.0554617706048572,0.015310144550428626,1,6,2230,426,10189
2012,170,2,2012-06-18T06:00:00Z,20.147311475409836,0.126,6.1,6.060992479392127,8.461599547416562,1.044851042827998,0.06423021013298527,8.913624575729692,1.0534207540524816,0.019494045833646303,1,6,2230,426,10190
2012,170,3,2012-06-18T07:00:00Z,20.06649180327869,0.1386,8.4,6.069570071758429,8.441531464373922,1.048519590131927,0.07059524578082635,8.933123526610123,1.0582349380927956,0.025092999882028535,1,6,2230,426,10191
2012,170,4,2012-06-18T08:00:00Z,19.918950819672133,0.126,5.2,6.207833823485777,8.468131831500624,1.0499495388152846,0.06333682026512852,8.961801980885054,1.0582974095358346,0.016766179538996676,1,6,2230,426,10192
2012,170,5,2012-06-18T09:00:00Z,19.868295081967215,3.9936153846153846,4,6.186656834528235,8.467289326730343,1.0500540099702047,2.0115297591382055,8.964741905713785,1.0587499209945543,0.013916780623219323,1,6,2230,426,10193
2012,170,6,2012-06-18T10:00:00Z,19.830754098360657,46.564180327868854,4.9,6.1866759708954,8.472634500103222,1.0493915571364245,23.4537016948776,8.968336743664798,1.0585062702227432,0.016066037620533574,1,6,2230,426,10194
2012,170,7,2012-06-18T11:00:00Z,19.814524590163934,203.9950819672131,4,6.2466127504204625,8.471130469959425,1.0507583542334162,102.16600888475281,8.968979937305928,1.0587701333502053,0.013764841218120901,1,6,2230,426,10195
2012,170,8,2012-06-18T12:00:00Z,19.81944262295082,357.7606557377049,5.8,6.173104548637083,8.467756433767484,1.0511770361763724,180.43174134183428,8.976507552155178,1.0600809815878631,0.018263234402673325,1,6,2230,426,10196
2012,170,9,2012-06-18T13:00:00Z,19.85927868852459,347.2393442622951,5.9,6.130164430931902,8.462311141476105,1.0542168636870726,175.84361194591983,8.971247457008587,1.060141527181392,0.01865197440685689,1,6,2230,426,10197
2012,170,10,2012-06-18T14:00:00Z,19.870590163934427,70.71295081967213,3.9,6.12800838377953,8.47526761317259,1.0502454338169402,35.81673302336051,8.953691455087764,1.0564494082961566,0.013807981833053052,1,6,2230,426,10198
2012,170,11,2012-06-18T15:00:00Z,19.927639344262296,681.7967213114754,3.9,6.127436082713111,8.4602430828505355,1.05092856364068,345.35490917351285,8.947446103712021,1.0575873548892558,0.013828802194570016,1,6,2230,426,10199
2012,170,12,2012-06-18T16:00:00Z,20.07993442622951,823.3967213114754,4.8,6.129096981527648,8.43771823017675,1.052548908228365,417.01438161511027,8.934642550363945,1.058893211011715,0.016073295365702216,1,6,2230,426,10200
2012,170,13,2012-06-18T17:00:00Z,20.166,626.1032786885246,4.5,6.12918863765593,8.421987001072344,1.0533275710330097,317.09111966988036,8.929707024492666,1.0602850637688797,0.015373680219700623,1,6,2230,426,10201
2012,170,14,2012-06-18T18:00:00Z,20.275344262295082,924.2508196721311,3.4,6.125331258253833,8.398796012080881,1.0562360483991813,468.26079685496165,8.923295263743377,1.0624493380846556,0.012726183587841063,1,6,2230,426,10202
2012,170,15,2012-06-18T19:00:00Z,20.490590163934428,903.5360655737705,2.9,6.125628617616031,8.363448395990718,1.0595044880481315,457.75292069812525,8.917866284449122,1.0662905851997821,0.011559979239897818,1,6,2230,426,10203
2012,170,16,2012-06-18T20:00:00Z,20.699934426229508,1086.111475409836,3.6,6.1181881524453114,8.334759353310979,1.0631514043163153,550.6408888903264,8.90735451277834,1.0686996630850414,0.01337098261336262,1,6,2230,426,10204
2012,170,17,2012-06-18T21:00:00Z,20.873213114754098,1028.244262295082,4,6.079929046169932,8.307564442461489,1.0690390875234288,523.212483927157,8.928317325718472,1.074721404517093,0.014515526408511933,1,6,2230,426,10205
2012,170,18,2012-06-18T22:00:00Z,20.89616393442623,686.4803278688524,3.7,6.04226716022981,8.305011972748837,1.0693676469405011,350.57088566883886,8.932230133043163,1.0755228484139954,0.013856614407654665,1,6,2230,426,10206
2012,170,19,2012-06-18T23:00:00Z,20.890918032786885,370.18032786885243,2.6,6.033400890517042,8.309525273883382,1.0675833839741458,189.20393625552072,8.924994574033578,1.074067925647281,0.011093700577289017,1,6,2230,426,10207
2012,170,20,2012-06-19T00:00:00Z,20.83977049180328,114.53065573770492,1,6.032698005313188,8.326269842550273,1.0630343813599108,58.54203909017455,8.902840156822664,1.0692471328908784,0.0070399052624115525,1,6,2230,426,10208
2012,170,21,2012-06-19T01:00:00Z,20.785508196721313,10.154206896551724,1,6.030181952285375,8.344845371342766,1.060668079184178,5.191548041974851,8.902652127247597,1.0668444687807408,0.007033508833416809,1,6,2230,426,10209
2012,170,22,2012-06-19T02:00:00Z,20.888459016393444,0.1356923076923077,1,6.008615959918318,8.337861307508973,1.0603571809414625,0.06951918482286049,8.870838183033676,1.0639224923356199,0.007076529923535158,1,6,2230,426,10210
2012,170,23,2012-06-19T03:00:00Z,20.968950819672134,0.15463636363636363,0.8,6.0003776744897515,8.33331956885255,1.0513350698630972,0.07928747471818672,8.821949210513516,1.0586356538500357,0.0065906962659625324,1,6,2230,426,10211
2012,170,24,2012-06-19T04:00:00Z,20.915180327868853,0.133875,0.8,5.98966449442519,8.34888880468843,1.0433856905866647,0.06871307202414782,8.824706035813698,1.0569916838343885,0.0065938299914294046,1,6,2230,426,10212
2012,171,1,2012-06-19T05:00:00Z,20.851737704918033,0.161,0.8,5.988462546095111,8.359491201512176,1.0408661127051773,0.08196372965230499,8.80501179515061,1.053295180639444,0.006584946000699683,1,6,2230,427,10213
2012,171,2,2012-06-19T06:00:00Z,20.773704918032788,0.171,1.1,5.988066565682698,8.373231502758102,1.0427409188716596,0.08705799022594062,8.81727336537612,1.0530311221506001,0.007334982487396882,1,6,2230,427,10214
2012,171,3,2012-06-19T07:00:00Z,20.711573770491803,0.149625,0.8,6.016510817106265,8.3866517458772,1.038687592505962,0.07596588928590045,8.805768906125474,1.0499743131046675,0.006531823757175041,1,6,2230,427,10215
2012,171,4,2012-06-19T08:00:00Z,20.650918032786887,0.1428,1.3,5.885856314189856,8.396286745199424,1.0386866689727345,0.07342773893454817,8.815247227482706,1.0498983056436015,0.007955335019629316,1,6,2230,427,10216
2012,171,5,2012-06-19T09:00:00Z,20.5932131147541,1.4815714285714285,1.1,5.890519417234371,8.412012907673876,1.0319897516076977,0.7614773481717934,8.812593575279434,1.047620072865096,0.007423568047613552,1,6,2230,427,10217
2012,171,6,2012-06-19T10:00:00Z,20.558295081967213,3.744622950819672,1.7,5.86161006362693,8.429020380079246,1.0346529866889609,1.9300474878782337,8.815184998625254,1.0458137008968031,0.009002781784808133,1,6,2230,427,10218
2012,171,7,2012-06-19T11:00:00Z,20.522393442622953,10.745163934426229,1.9,5.819035367330426,8.440189627830172,1.0273597506055447,5.561360232290068,8.789578874497902,1.0413959001010682,0.00958031318750394,1,6,2230,427,10219
2012,171,8,2012-06-19T12:00:00Z,20.466819672131148,25.909508196721312,2.8,5.956979565254419,8.464341422874126,1.0279726060668035,13.230707224828924,8.804627661841618,1.040202329037425,0.011626856195252114,1,6,2230,427,10220
2012,171,9,2012-06-19T13:00:00Z,20.44222950819672,130.15672131147542,2.2,5.954690266700616,8.469237724041792,1.0321012818305415,66.47940793154872,8.803282180255666,1.0394420923226202,0.010103865998538067,1,6,2230,427,10221
2012,171,10,2012-06-19T14:00:00Z,20.456983606557376,307.1877049180328,3.2,5.955404413184428,8.459778338457031,1.0368015283850645,156.88962320608024,8.825870298518911,1.043274415169683,0.012640990712162665,1,6,2230,427,10222
2012,171,11,2012-06-19T15:00:00Z,20.526491803278688,976.844262295082,4.2,5.94976573125516,8.446195317128222,1.0396528592351761,499.1761447288227,8.845506770655406,1.0472770802159184,0.01521599533927105,1,6,2230,427,10223
2012,171,12,2012-06-19T16:00:00Z,20.65239344262295,1080.3049180327869,5.6,5.948557756766891,8.423227585766153,1.040113308337522,552.110317776018,8.829732580196676,1.0482600036970922,0.018835840920656318,1,6,2230,427,10224
2012,171,13,2012-06-19T17:00:00Z,20.811901639344264,1600.1147540983607,6.8,5.973841975650419,8.394835923252154,1.043631012113583,815.7619487407312,8.827236251657123,1.0515078951343526,0.021888173018366614,1,6,2230,427,10225
2012,171,14,2012-06-19T18:00:00Z,20.881245901639346,1612.72131147541,6,5.972791691830738,8.386886708098613,1.0481971936764292,822.2728333869067,8.857034178402879,1.0560574485703114,0.01988618279796255,1,6,2230,427,10226
2012,171,15,2012-06-19T19:00:00Z,21.01960655737705,1594.2295081967213,6.4,5.97703908144586,8.360581242680798,1.0514952078011583,812.509246273052,8.865847671832132,1.060434366282089,0.020963428147299647,1,6,2230,427,10227
2012,171,16,2012-06-19T20:00:00Z,21.071245901639344,1141.5426229508196,6.8,5.986107258836464,8.352103392787807,1.0537598371580303,581.2824993776594,8.86761115809643,1.061721908968916,0.02198195197507107,1,6,2230,427,10228
2012,171,17,2012-06-19T21:00:00Z,21.188295081967215,1032.0655737704917,6,6.000085721568588,8.327949976357592,1.056816039493127,524.8236085267754,8.875603325641666,1.0657608836314842,0.019944346177336803,1,6,2230,427,10229
2012,171,18,2012-06-19T22:00:00Z,21.248786885245902,578.9426229508197,5.3,5.993667752856517,8.309744053093265,1.059131431110076,294.58592527811805,8.865397944880206,1.0668677504670077,0.018197694562263694,1,6,2230,427,10230
2012,171,19,2012-06-19T23:00:00Z,21.31026229508197,272.19344262295084,4.2,5.9901552313765984,8.294107802705437,1.059922455823827,138.54860329021932,8.864208130485963,1.0687355820953481,0.015405238137476374,1,6,2230,427,10231
2012,171,20,2012-06-20T00:00:00Z,21.310918032786887,54.86311475409836,3.7,6.026835803725912,8.295037696714695,1.0610091759555054,27.826620622004214,8.867279784017354,1.0689860743525372,0.01403302330932781,1,6,2230,427,10232
2012,171,21,2012-06-20T01:00:00Z,21.35255737704918,6.227285714285714,2,6.052747899274334,8.288900039925457,1.0593819528302673,3.150572466705336,8.846088315228764,1.0672210151672088,0.009653728187460209,1,6,2230,427,10233
2012,171,22,2012-06-20T02:00:00Z,21.330918032786887,0.126,2.9,6.056920726500803,8.299521855507711,1.0568212559486718,0.06372149234082315,8.849650117480378,1.0662843319832445,0.011933353128289241,1,6,2230,427,10234
2012,171,23,2012-06-20T03:00:00Z,21.301245901639344,0.1512,4.7,6.200376513443811,8.306076360229856,1.055987295410367,0.07541603189073635,8.847145518557861,1.0651413657739395,0.016122292112726155,1,6,2230,427,10235
2012,171,24,2012-06-20T04:00:00Z,21.15944262295082,0.126,6.2,6.169615818996354,8.327447310943846,1.0508755906039167,0.06303271883407859,8.864312223295297,1.0644693256294648,0.019880518221425707,1,6,2230,427,10236
2012,172,1,2012-06-20T05:00:00Z,21.11944262295082,0.133875,6.7,6.1599187091175125,8.332285620095117,1.052665680345579,0.06647391164921655,8.889333291717259,1.0668541258689812,0.021137717700064774,1,6,2230,428,10237
2012,172,2,2012-06-20T06:00:00Z,21.06304918032787,0.126,5.8,6.157627746027597,8.343258702525508,1.0488840659420215,0.06257760695878935,8.855501570236036,1.0613960187469043,0.018877339078919107,1,6,2230,428,10238
2012,172,3,2012-06-20T07:00:00Z,21.021409836065576,0.147,4.6,6.167830941795823,8.353072910301208,1.0464545449293716,0.07293489503773416,8.84318442091143,1.058674396341711,0.015849316630609882,1,6,2230,428,10239
2012,172,4,2012-06-20T08:00:00Z,20.967967213114754,0.171,4.5,6.1566570488721375,8.361273887357202,1.0430361723107777,0.08493476178718745,8.833134700089603,1.056434081587243,0.015609144395138438,1,6,2230,428,10240
2012,172,5,2012-06-20T09:00:00Z,20.943540983606557,2.0484339622641508,3.8,6.169450569883003,8.368803949055751,1.0409027579256391,1.0161824707151996,8.817018577578445,1.0535577880962625,0.013834263067907982,1,6,2230,428,10241
2012,172,6,2012-06-20T10:00:00Z,20.978622950819673,6.77960655737705,3,6.177692076906311,8.375159674794364,1.032948797041714,3.360522324287687,8.792213102469702,1.0497964747980255,0.011847740168863438,1,6,2230,428,10242
2012,172,7,2012-06-20T11:00:00Z,21.01272131147541,20.87295081967213,4.9,6.19447053512491,8.372131773568118,1.0345168166673318,10.329499337008102,8.773800241887141,1.0479768449879328,0.0165188793370224,1,6,2230,428,10243
2012,172,8,2012-06-20T12:00:00Z,21.051245901639344,80.04540983606557,2.4,6.082745900028989,8.360330658533112,1.032388725235601,40.04519264420849,8.746042290822587,1.0461359302691924,0.010543216721932487,1,6,2230,428,10244
2012,172,9,2012-06-20T13:00:00Z,21.13681967213115,246.27704918032788,1.8,6.052063468025908,8.341459801379933,1.0371219567203276,123.57724642492767,8.736644167217895,1.0473759240286198,0.009097168598109268,1,6,2230,428,10245
2012,172,10,2012-06-20T14:00:00Z,21.217475409836066,808.9786885245902,4.1,6.0924578044923186,8.32314820857219,1.0430081134648361,404.3335526424217,8.755278002128891,1.0519190314443327,0.014860062603813156,1,6,2230,428,10246
2012,172,11,2012-06-20T15:00:00Z,21.294360655737705,741.6950819672131,6,6.070554848133025,8.305959813622643,1.046370474470245,371.49748765962585,8.77014051677453,1.0558852575220246,0.019763671830321884,1,6,2230,428,10247
2012,172,12,2012-06-20T16:00:00Z,21.394196721311477,1237.0032786885247,6.9,6.022349014183188,8.286970097707753,1.047561534403555,622.5109286315562,8.765657940569703,1.0577639157880343,0.022278191054516627,1,6,2230,428,10248
2012,172,13,2012-06-20T17:00:00Z,21.46255737704918,725.2377049180328,6.2,5.9604122420436045,8.275334235586607,1.0502429102786603,367.19126121532037,8.768715519321924,1.0596207077188036,0.02073020129073058,1,6,2230,428,10249
2012,172,14,2012-06-20T18:00:00Z,21.476000000000003,1512.3295081967212,7.5,5.955896154748101,8.268850700466881,1.053485112582727,766.0390499829352,8.794395220149399,1.0635571421857748,0.024130374281331683,1,6,2230,428,10250
2012,172,15,2012-06-20T19:00:00Z,21.47944262295082,1122.011475409836,8,5.929297363508872,8.256552011775526,1.0574766680641954,569.8185738049726,8.804992124923603,1.066424835980672,0.025545695585327637,1,6,2230,428,10251
2012,172,16,2012-06-20T20:00:00Z,21.44681967213115,543.1049180327869,6.7,5.901020719775547,8.259785878534819,1.0606947008007936,276.58661223214665,8.839358692564396,1.0701680191899097,0.022241136667625564,1,6,2230,428,10252
2012,172,17,2012-06-20T21:00:00Z,21.566000000000003,172.4260655737705,5.5,5.859654915036224,8.24085422822842,1.0594910271805749,88.17000609203251,8.807658857400646,1.0687798392587362,0.019286830636634944,1,6,2230,428,10253
2012,172,18,2012-06-20T22:00:00Z,21.507147540983606,25.016311475409836,5.4,5.853251202666165,8.257887232719707,1.053672793766818,12.800167622211674,8.788253275071884,1.0642253917261961,0.019015890691075503,1,6,2230,428,10254
2012,172,19,2012-06-20T23:00:00Z,21.48239344262295,6.052918032786885,1.4,5.829140650638262,8.272626949549249,1.0493778051461777,3.104496957425241,8.754092765151249,1.0581998703118403,0.008462541160900634,1,6,2230,428,10255
2012,172,20,2012-06-21T00:00:00Z,21.537803278688525,5.152131147540984,2.8,5.744663363630023,8.272024673850783,1.0458275273837954,2.664689588414905,8.72878388491596,1.0552173414701078,0.012375426413529077,1,6,2230,428,10256
2012,172,21,2012-06-21T01:00:00Z,21.531901639344262,0.4190697674418605,2,5.693216708761811,8.274684001995924,1.0394488912249036,0.21785446975386888,8.690359421150609,1.0502345973640106,0.010308041572920885,1,6,2230,428,10257
2012,172,22,2012-06-21T02:00:00Z,21.502393442622953,0.133875,2.3,5.640497000174874,8.277819820530622,1.0378470777780722,0.06996182255796425,8.68042046664989,1.0486360726432749,0.011220543922971778,1,6,2230,428,10258
2012,172,23,2012-06-21T03:00:00Z,21.476000000000003,0.1395,1.9,5.577434777406681,8.282978918175951,1.0372006491841965,0.07336231907263188,8.676915499063231,1.0475597710411693,0.010230350161709248,1,6,2230,428,10259
2012,172,24,2012-06-21T04:00:00Z,21.445180327868854,0.1638,2,5.704739795786059,8.28760660873635,1.0342082480213173,0.0850542844168818,8.682949904704333,1.04770295148315,0.010265652639469531,1,6,2230,428,10260
2012,173,1,2012-06-21T05:00:00Z,21.39632786885246,0.1365,2.5,5.6913266389482136,8.288853630398288,1.0304333375833423,0.07041340948336995,8.668732648504724,1.0458301032983957,0.011634563075564333,1,6,2230,429,10261
2012,173,2,2012-06-21T06:00:00Z,21.34993442622951,0.1575,1.8,5.672338919803043,8.30089630271861,1.0301431073546305,0.08140150777216167,8.665929575299767,1.043975163556929,0.009756529940430353,1,6,2230,429,10262
2012,173,3,2012-06-21T07:00:00Z,21.28895081967213,0.126,1.2,5.61804308116405,8.310547811319383,1.0289467439756583,0.06547839285015708,8.66799193606227,1.0430108980608992,0.008191045511523293,1,6,2230,429,10263
2012,173,4,2012-06-21T08:00:00Z,21.208950819672133,0.126,3.2,5.584625915350991,8.329690032919702,1.027782675859103,0.06569970924091885,8.681364942074799,1.0422194472741777,0.01373021966342251,1,6,2230,429,10264
2012,173,5,2012-06-21T09:00:00Z,21.181081967213117,6.3869454545454545,2.4,5.552381047431739,8.33508065138614,1.0235187238041148,3.3412007008190687,8.675884658803698,1.0408879075886184,0.011586853817834723,1,6,2230,429,10265
2012,173,6,2012-06-21T10:00:00Z,21.13993442622951,120.19573770491803,2.3,5.501670383131102,8.344788311413135,1.0259231021357502,63.202007371745125,8.675485512370189,1.039629189934604,0.0114029691671001,1,6,2230,429,10266
2012,173,7,2012-06-21T11:00:00Z,21.140754098360656,257.2295081967213,1.9,5.405468675145923,8.347912573118066,1.0243412393473532,136.5884445476878,8.683282256763482,1.0401740771370047,0.010470295506390148,1,6,2230,429,10267
2012,173,8,2012-06-21T12:00:00Z,21.127475409836066,248.9355737704918,2.2,5.322246626559793,8.353606738535666,1.0260371812300053,133.31380489875446,8.691569973840762,1.0404571636998488,0.011495506307162784,1,6,2230,429,10268
2012,173,9,2012-06-21T13:00:00Z,21.13304918032787,438.0344262295082,2.5,5.306465749435105,8.355292417047405,1.0306175632514973,234.96266983151017,8.706414237261619,1.0420238817133216,0.012398870861386097,1,6,2230,429,10269
2012,173,10,2012-06-21T14:00:00Z,21.204196721311476,1217.0786885245902,3.8,5.231267664005628,8.3441839919945,1.0331880408416567,657.9070568169637,8.718962587897886,1.0449149486951574,0.01641918662478202,1,6,2230,429,10270
2012,173,11,2012-06-21T15:00:00Z,21.29698360655738,1238.4459016393444,4.2,5.223473378822933,8.331089472643281,1.0372126166074491,669.9948284822639,8.729215025636897,1.047787933895193,0.01766066986417407,1,6,2230,429,10271
2012,173,12,2012-06-21T16:00:00Z,21.36944262295082,1594.6868852459017,4.7,5.2153044414353715,8.320446237898134,1.0385393840720234,863.4461555969667,8.737991222496253,1.050183003730771,0.0191992177302747,1,6,2230,429,10272
2012,173,13,2012-06-21T17:00:00Z,21.384524590163934,1522.7393442622952,5,5.217392769533088,8.321158610101456,1.039652230713294,824.312666207037,8.740209211148398,1.0503596458957334,0.02008638196150079,1,6,2230,429,10273
2012,173,14,2012-06-21T18:00:00Z,21.45255737704918,1436.950819672131,5.1,5.171249745809936,8.311460634271988,1.0408653173954272,781.5830774515065,8.74226243410095,1.051832261353987,0.020598117233581976,1,6,2230,429,10274
2012,173,15,2012-06-21T19:00:00Z,21.531901639344262,1435.2016393442623,5.9,5.154676946195887,8.30126466656383,1.0397344811659663,781.9692990149674,8.733167284680293,1.05202853245435,0.02310898046426006,1,6,2230,429,10275
2012,173,16,2012-06-21T20:00:00Z,21.636491803278687,993.2131147540983,4.6,5.138908207558665,8.283732896885068,1.0419349849337451,542.0349409203045,8.727841795556179,1.053612170285948,0.019308645306761973,1,6,2230,429,10276
2012,173,17,2012-06-21T21:00:00Z,21.69222950819672,864.5114754098361,4.5,5.128483578265627,8.276138991348544,1.0453076150792713,472.3065958430532,8.732515474807283,1.0551436465646373,0.01907062138986925,1,6,2230,429,10277
2012,173,18,2012-06-21T22:00:00Z,21.697311475409837,624.1639344262295,3.9,5.095481119463209,8.273777159916888,1.0443973706439436,342.165714316134,8.7307948796917,1.0552368901097409,0.017364540547007777,1,6,2230,429,10278
2012,173,19,2012-06-21T23:00:00Z,21.674360655737704,380.9590163934426,3.8,5.087688615637737,8.280125134205091,1.0435966813369513,209.00996010105197,8.744483288778078,1.0560810551829378,0.017075883327346157,1,6,2230,429,10279
2012,173,20,2012-06-22T00:00:00Z,21.614032786885247,119.88672131147541,3,5.1493159104221995,8.294749666060433,1.0417567086403925,65.35646036730448,8.746531521617756,1.054466002440782,0.014434748087876044,1,6,2230,429,10280
2012,173,21,2012-06-22T01:00:00Z,21.56944262295082,9.71375,1.3,5.130785719850687,8.304238542387058,1.0405663405506196,5.30562689584236,8.747759250220165,1.0534089556278108,0.009332359253131431,1,6,2230,429,10281
2012,173,22,2012-06-22T02:00:00Z,21.537803278688525,0.147,0.9,5.153879931282963,8.315216196802806,1.04039521118374,0.08009951558384577,8.732100900692167,1.0501351611338323,0.008080618273410814,1,6,2230,429,10282
2012,173,23,2012-06-22T03:00:00Z,21.507639344262298,0.1386,1.6,5.048910024225451,8.320505086539017,1.0361283385378153,0.07634846506845745,8.722343358156083,1.0482949373190293,0.010389731434594486,1,6,2230,429,10283
2012,173,24,2012-06-22T04:00:00Z,21.4932131147541,0.1365,1.3,4.921007064149166,8.324376091579236,1.02964006152743,0.07620109840384853,8.707994819208706,1.0460837813439894,0.009712267342557781,1,6,2230,429,10284
2012,174,1,2012-06-22T05:00:00Z,21.449934426229508,0.1512,1,4.916984223372977,8.332223622140086,1.027470156749374,0.08384587183088392,8.7080716771672,1.0451077733953784,0.008766466872490181,1,6,2230,430,10285
2012,174,2,2012-06-22T06:00:00Z,21.4032131147541,0.14175,1.2,4.9030070490143345,8.339589230496902,1.030159984342445,0.07872176693427935,8.727164095839587,1.0464740953817449,0.00941163949812506,1,6,2230,430,10286
2012,174,3,2012-06-22T07:00:00Z,21.360426229508196,0.147,1.2,4.883336087387575,8.347917876836934,1.0267363955380389,0.08180752326033011,8.719206501328015,1.0444767940903323,0.009439756506055687,1,6,2230,430,10287
2012,174,4,2012-06-22T08:00:00Z,21.311409836065575,0.153,1.3,4.885268152009188,8.355921900929685,1.026949654730063,0.08512918881655178,8.723215286946795,1.0439560577961176,0.009740315549908875,1,6,2230,430,10288
2012,174,5,2012-06-22T09:00:00Z,21.26927868852459,9.7315,1.3,4.866149899921937,8.365086178607537,1.024629146443279,5.4255827905706955,8.714928157484685,1.041821682575347,0.00976858980357972,1,6,2230,430,10289
2012,174,6,2012-06-22T10:00:00Z,21.23026229508197,162.71426229508197,1.1,4.882187087836995,8.374611429990765,1.024657822377387,90.56374475496455,8.72008281772948,1.0412522289095743,0.009097117798525584,1,6,2230,430,10290
2012,174,7,2012-06-22T11:00:00Z,21.23075409836066,326.58852459016396,1.3,4.912911009986688,8.376307060038492,1.0268380862188193,181.18315573166467,8.742121890500792,1.0436725669009344,0.009666564630030032,1,6,2230,430,10291
2012,174,8,2012-06-22T12:00:00Z,21.259114754098363,779.4475409836066,2.1,4.908901325269798,8.372395733583028,1.0285121947318563,432.6013970568185,8.744979801895948,1.0445014880052104,0.012189817875129037,1,6,2230,430,10292
2012,174,9,2012-06-22T13:00:00Z,21.340262295081967,1190.1475409836066,2,4.9195071596005,8.359873671168891,1.0324451601317435,659.8039131773903,8.742754912437519,1.0457998836261233,0.011873986903183687,1,6,2230,430,10293
2012,174,10,2012-06-22T14:00:00Z,21.55960655737705,1564.3934426229507,2.4,4.924598544673267,8.325651834722766,1.0354878251281312,866.8149775630839,8.721348861335626,1.0475274530412833,0.013184363317589492,1,6,2230,430,10294
2012,174,11,2012-06-22T15:00:00Z,21.662065573770494,1586.0409836065573,2.9,4.928939963277433,8.307516321907569,1.035340862157479,878.4066805798234,8.713712468127268,1.0488950163297939,0.014782263869706304,1,6,2230,430,10295
2012,174,12,2012-06-22T16:00:00Z,21.70960655737705,475.4901639344262,2.1,4.968410079640369,8.29760334502037,1.0365777626949213,262.249006852771,8.70787851956156,1.0494450213491353,0.012175848478086171,1,6,2230,430,10296
2012,174,13,2012-06-22T17:00:00Z,21.641901639344262,899.0442622950819,1.8,4.96540864232854,8.309567627513633,1.038695573345215,496.01043401760944,8.726961769599738,1.0502305487837995,0.011224601266015976,1,6,2230,430,10297
2012,174,14,2012-06-22T18:00:00Z,21.911409836065573,1798.7704918032787,2.7,4.984756352830506,8.266406158936782,1.0441189248583012,990.3757953988763,8.725060578759411,1.0554841379680793,0.014077393220648406,1,6,2230,430,10298
2012,174,15,2012-06-22T19:00:00Z,22.04993442622951,1747.360655737705,2.5,4.985944861185105,8.242219809275712,1.044756304778508,961.9498948312188,8.705289700999804,1.056182667101763,0.013491586718137223,1,6,2230,430,10299
2012,174,16,2012-06-22T20:00:00Z,22.291573770491805,878.0245901639345,3.7,4.988489382015162,8.201937741170621,1.0474489544082963,483.23702092088394,8.677813070606994,1.0580198660918456,0.017359351238202626,1,6,2230,430,10300
2012,174,17,2012-06-22T21:00:00Z,22.189114754098362,872.4639344262295,3.5,4.97612890929473,8.218161964822556,1.0478147240186497,480.80224039322377,8.711483146456207,1.0600281649041827,0.016727086659841614,1,6,2230,430,10301
2012,174,18,2012-06-22T22:00:00Z,22.446983606557378,722.227868852459,1.9,4.977487105635146,8.174623940617304,1.0509487865765184,397.9523630571186,8.677775338241316,1.0615504029639824,0.011734184708650048,1,6,2230,430,10302
2012,174,19,2012-06-22T23:00:00Z,22.403540983606558,396.68524590163935,2.3,4.948668188436695,8.181164435008064,1.0464416378770258,219.24144847085554,8.672427350737133,1.0600480432378188,0.013069317173523137,1,6,2230,430,10303
2012,174,20,2012-06-23T00:00:00Z,22.231081967213115,115.36114754098361,1.7,4.893158828680042,8.210333216437233,1.0451599082399694,64.13334239881321,8.687898200192844,1.058166333955791,0.011230822166542436,1,6,2230,430,10304
2012,174,21,2012-06-23T01:00:00Z,22.063540983606558,9.111783333333333,0.9,4.984584155262318,8.23780937000011,1.0441017417123113,5.016900922554124,8.714023952036928,1.0578084003462214,0.008461577254372132,1,6,2230,430,10305
2012,174,22,2012-06-23T02:00:00Z,21.97337704918033,0.1431818181818182,0.9,4.98820144600449,8.253554027293795,1.0421099907588869,0.07880514289688306,8.71195214710666,1.0555394825425484,0.008437147797965958,1,6,2230,430,10306
2012,174,23,2012-06-23T03:00:00Z,21.89960655737705,0.126,1,4.993126524208146,8.268356740468123,1.039034886952001,0.0693125719100617,8.7000434409923475,1.052209491447243,0.008726992171001318,1,6,2230,430,10307
2012,174,24,2012-06-23T04:00:00Z,21.823868852459018,0.133,0.8,5.005035716633624,8.283335718690568,1.027498027383653,0.07307162320777305,8.69337980075867,1.049502289414985,0.008066782247425621,1,6,2230,430,10308
