year,yday,hour,datetime,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int,k,series,unique_series,series_length,unique_day,index
2010,234,4,2010-08-22T07:00:00Z,3.616,27.74,0.6,2.7053445678474133,3.659807657270764,7.612224535734488,0.4750253993461715,0.06574814186454275,0.024195095329085207,1,1,1702,67,1586
2010,234,5,2010-08-22T08:00:00Z,3.622,27.704,0.8,3.9551821167359837,3.6309069323511416,7.617111700949238,0.47550832155298833,0.088361245565663,0.031552785074307865,1,1,1702,67,1587
2010,234,6,2010-08-22T09:00:00Z,3.46,27.668,0.4,4.730397811616236,3.6088456577571995,7.622004240627356,0.45394884216375253,0.04445040953984258,0.03619951643786577,1,1,1702,67,1588
2010,234,7,2010-08-22T10:00:00Z,3.586,27.632,14.4,6.929479068521443,3.5817230925550616,7.626902165291805,0.4701777893938409,1.612318400005907,0.04923823491069985,1,1,1702,67,1589
2010,234,8,2010-08-22T11:00:00Z,3.72,27.54,91.8,11.327641582331857,3.5532047467829644,7.639443621768726,0.4869464563361389,10.360925153124594,0.07526836758947182,1,1,1702,67,1590
2010,234,9,2010-08-22T12:00:00Z,3.928,27.502,168.8,6.802913240785892,3.5255379025440807,7.672018730333542,0.5119904080095005,19.20077396409679,0.04912680292512096,1,1,1702,67,1591
2010,234,10,2010-08-22T13:00:00Z,3.972,27.49,197.6,9.270946881629145,3.5023477823307383,7.673664219808891,0.5176145171620399,22.625355692948016,0.06407547093107506,1,1,1702,67,1592
2010,234,11,2010-08-22T14:00:00Z,3.924,27.454,337.2,8.32170317361251,3.4817673495374946,7.678604328704712,0.5110303685438017,38.83755424272252,0.05874235529563355,1,1,1702,67,1593
2010,234,12,2010-08-22T15:00:00Z,4.046,27.49,579.8,6.976941253922276,3.4540801558518517,7.673664219808891,0.5272578893347466,67.31387362757029,0.051175745655577344,1,1,1702,67,1594
2010,234,13,2010-08-22T16:00:00Z,4.434,27.49,1535.6,6.9927619823892195,3.4275568500535893,7.673664219808891,0.5778204353213707,179.65810618873448,0.051667631556549264,1,1,1702,67,1595
2010,234,14,2010-08-22T17:00:00Z,4.468,27.502,1596.2,9.840493106439128,3.396413665502424,7.672018730333542,0.5823760547317842,188.45744119848172,0.0695764401430016,1,1,1702,67,1596
2010,234,15,2010-08-22T18:00:00Z,6.358,27.854,1463.8,10.520784430517717,3.3586819471160236,7.624019030462498,0.8339433538394909,174.76337560487744,0.0751765359188893,1,1,1702,67,1597
2010,234,16,2010-08-22T19:00:00Z,7.608,28.348,1273.8,8.653938471418332,3.3222912349635885,7.530487695249422,1.0102931321167254,153.74166635497346,0.06497049187671083,1,1,1702,67,1598
2010,234,17,2010-08-22T20:00:00Z,8.026,28.5,1181.2,9.302588338563034,3.295109861235615,7.5102866900568515,1.0686675930262317,143.7387558426865,0.06992456548579533,1,1,1702,67,1599
2010,234,18,2010-08-22T21:00:00Z,8.602,28.561999999999998,601.6,8.875428669955548,3.271456583472761,7.502073192294002,1.1466163791678043,73.73605048879578,0.0677515435423114,1,1,1702,67,1600
2010,234,19,2010-08-22T22:00:00Z,8.906,28.587999999999997,373.2,7.7046947634016965,3.2570024726784164,7.498633352506571,1.1876830858816412,45.94435713534744,0.06043447931829103,1,1,1702,67,1601
2010,234,20,2010-08-22T23:00:00Z,8.924,28.614,80,2.8635518525168524,3.2458665438850796,7.495196184117535,1.190629275176296,9.882443100590555,0.028879584503289927,1,1,1702,67,1602
2010,234,21,2010-08-23T00:00:00Z,8.616,28.654,1.4,2.1199776145704874,3.2356236445909823,7.516816313592267,1.146229951691135,0.17348886043120954,0.02409386700831306,1,1,1702,67,1603
2010,234,22,2010-08-23T01:00:00Z,7.6,28.538,0.2,2.3098263561738146,3.2243542023748586,7.532201240382794,1.0090011880263783,0.024870523545909358,0.025365842827066325,1,1,1702,67,1604
2010,234,23,2010-08-23T02:00:00Z,6.766,28.428,0.8,1.4871484758927298,3.2158748387974985,7.5468398378609844,0.8965341978050644,0.09974371291626596,0.01993706168753057,1,1,1702,67,1605
2010,234,24,2010-08-23T03:00:00Z,6.182,28.332,0.2,1.9143081445002164,3.209305104350825,7.559654903953366,0.8177621966271353,0.024986838286311715,0.02275245692917049,1,1,1702,67,1606
2010,235,1,2010-08-23T04:00:00Z,6.326,28.3,0.2,2.5154958262440856,3.2061337024614613,7.5639348224614915,0.8363371906926828,0.0255216413587392,0.02672671418321022,1,1,1702,68,1607
2010,235,2,2010-08-23T05:00:00Z,5.566,28.264,0.2,2.4996750977771414,3.2010880743466603,7.568754664074198,0.7353917846511183,0.02556174345322725,0.026641923653458337,1,1,1702,68,1608
2010,235,3,2010-08-23T06:00:00Z,5.14,28.168,0.4,2.673703110913525,3.1958857836995436,7.5816331883649974,0.6779541917021255,0.0512064432654214,0.027774805952835567,1,1,1702,68,1609
2010,235,4,2010-08-23T07:00:00Z,5.1419999999999995,28.066,0.8,3.0059384087193477,3.197405315791864,7.595357615670181,0.676992481485191,0.10236437011768008,0.02988322028351096,1,1,1702,68,1610
2010,235,5,2010-08-23T08:00:00Z,5.446,27.99,0.4,4.445624699211246,3.231777916721349,7.60561125659405,0.7160502708152916,0.050639472589154404,0.038874223512733695,1,1,1702,68,1611
2010,235,6,2010-08-23T09:00:00Z,5.496,27.906,0.4,3.986823573669872,3.2528164412939238,7.616971776334184,0.7215465885111967,0.05031288589087632,0.03558953861111763,1,1,1702,68,1612
2010,235,7,2010-08-23T10:00:00Z,5.034,27.828,22,1.8193837736985525,3.2165141111899445,7.627546842632907,0.659976281215776,2.798348287919477,0.021819580551198623,1,1,1702,68,1613
2010,235,8,2010-08-23T11:00:00Z,4.9639999999999995,27.74,164.6,2.7053445678474133,3.1872851536184204,7.639507895006396,0.649780073300892,21.128128618330194,0.027782074990452266,1,1,1702,68,1614
2010,235,9,2010-08-23T12:00:00Z,4.958,27.68,605.6,3.1799664218557306,3.164192513284652,7.647681596537531,0.6483010488099717,78.30051600482507,0.031075355580661455,1,1,1702,68,1615
2010,235,10,2010-08-23T13:00:00Z,4.76,27.656,1005.6,4.524728341545965,3.141069418095437,7.650955276250308,0.622144533346802,130.9719516332559,0.0402136048020638,1,1,1702,68,1616
2010,235,11,2010-08-23T14:00:00Z,4.872,27.632,1110,4.30323814300875,3.111886354223,7.654231360142552,0.6365106789650613,145.92002701185058,0.039084910411871475,1,1,1702,68,1617
2010,235,12,2010-08-23T15:00:00Z,5.526,27.62,1295.6,5.948593903570919,3.0861010593111766,7.655870304635168,0.7217990613887934,171.73639811074412,0.050508109539829024,1,1,1702,68,1618
2010,235,13,2010-08-23T16:00:00Z,6.74,27.668,881.6,5.315764764893162,3.060144486912348,7.649318136067216,0.8811242884800803,117.84633668486262,0.046679977376437275,1,1,1702,68,1619
2010,235,14,2010-08-23T17:00:00Z,7.691999999999999,27.644000000000002,1409.4,4.350700328409582,3.044746071845468,7.652593017478212,1.0051494940906676,189.34776990313534,0.040282819040996745,1,1,1702,68,1620
2010,235,15,2010-08-23T18:00:00Z,8.316,27.592000000000002,729.8,3.5913053619962736,3.040452298078635,7.659696851097328,1.085682653199082,98.18383178749848,0.035091017589267685,1,1,1702,68,1621
2010,235,16,2010-08-23T19:00:00Z,9.118,27.538,702.8,4.603831983880685,3.044566180090611,7.6670858968549265,1.189239317605695,94.42418127346741,0.041915395985606035,1,1,1702,68,1622
2010,235,17,2010-08-23T20:00:00Z,10.904,27.59,910.4,6.9927619823892195,3.032793313253068,7.659970301438889,1.4235042135805325,122.78883289873113,0.05852819070928917,1,1,1702,68,1623
2010,235,18,2010-08-23T21:00:00Z,11.838000000000001,28.054000000000002,741.8,6.249187744442854,3.017288613616115,7.596975041646342,1.5582517956297754,100.56092432914974,0.05427871554767481,1,1,1702,68,1624
2010,235,19,2010-08-23T22:00:00Z,11.799999999999999,28.464000000000002,354.6,5.553075691897321,3.0006126380999683,7.515062819050118,1.5701798220618846,48.336668958557674,0.05017431233902673,1,1,1702,68,1625
2010,235,20,2010-08-23T23:00:00Z,11.834,28.428,67.6,2.657882382446581,2.98818056023483,7.5468398378609844,1.5680735585020886,9.252924221926786,0.02977319680648318,1,1,1702,68,1626
2010,235,21,2010-08-24T00:00:00Z,12.328,28.272,1,2.657882382446581,2.9814969140721663,7.567683136255245,1.6290322649661473,0.13718289136932518,0.029731809506104705,1,1,1702,68,1627
2010,235,22,2010-08-24T01:00:00Z,11.64,28.156,0.4,2.45221291237631,2.978345228606441,7.5832456303103735,1.5349628071487893,0.054930931813265374,0.028226471169512535,1,1,1702,68,1628
2010,235,23,2010-08-24T02:00:00Z,10.588,28.204,0.4,1.724459402896889,2.972872388495464,7.576799368225448,1.3974238310179514,0.05503154310886065,0.023140370096743718,1,1,1702,68,1629
2010,235,24,2010-08-24T03:00:00Z,9.93,28.18,0.2,1.4713277474257858,2.968414697408956,7.580021330957157,1.3100226986757175,0.02755688060722553,0.02136237549453772,1,1,1702,68,1630
2010,236,1,2010-08-24T04:00:00Z,9.204,28.078,0.2,2.4680336408432537,2.9613623276524335,7.593740777488919,1.2120508547361237,0.028195779621842672,0.028449463519096017,1,1,1702,69,1631
2010,236,2,2010-08-24T05:00:00Z,8.868,27.977999999999998,0.2,1.6611764890291132,2.9516612570310667,7.607232414202747,1.1657327549824024,0.028287893509732088,0.022734300160716626,1,1,1702,69,1632
2010,236,3,2010-08-24T06:00:00Z,8.672,27.894000000000002,0.2,2.0566947007027117,2.951891456267469,7.618597076375122,1.1382673099869565,0.028285700852311663,0.025497551042088434,1,1,1702,69,1633
2010,236,4,2010-08-24T07:00:00Z,8.494,27.814,0.4,1.2340168204216269,2.9546449149899083,7.602195529684077,1.1173088046517246,0.05651899991741614,0.019599603173405988,1,1,1702,69,1634
2010,236,5,2010-08-24T08:00:00Z,7.95,27.74,0.8,2.3256470846407584,2.9556061383401007,7.639507895006396,1.0406429457578752,0.1130014582524673,0.02727590278760859,1,1,1702,69,1635
2010,236,6,2010-08-24T09:00:00Z,7.5280000000000005,27.656,0.4,2.420571455442422,2.9574221906558504,7.623636283330196,0.9874552930155767,0.05646624159803661,0.02787545193923707,1,1,1702,69,1636
2010,236,7,2010-08-24T10:00:00Z,6.932,27.578,20.6,1.5504313897605058,3.007731118630108,7.661611355419421,0.9047705082425864,2.8596443188245,0.021338356135952242,1,1,1702,69,1637
2010,236,8,2010-08-24T11:00:00Z,6.362,27.49,150.6,3.2116078787896187,3.0691858486587065,7.673664219808891,0.8290693751724314,20.489437975632384,0.032110892328668005,1,1,1702,69,1638
2010,236,9,2010-08-24T12:00:00Z,6.276,27.442,619.8,5.062633109422059,3.1310941046698164,7.6802522464762335,0.8171606606904719,82.66512842254708,0.04370692084478859,1,1,1702,69,1639
2010,236,10,2010-08-24T13:00:00Z,6.364,27.418,892.8,4.8886050962856755,3.1778495651077927,7.683549906600356,0.8282629874679631,117.33115544386504,0.04190437070994135,1,1,1702,69,1640
2010,236,11,2010-08-24T14:00:00Z,6.82,27.368000000000002,1099.8,6.31247065831063,3.2276876405131296,7.690427857607347,0.8868167189493467,142.31118424804524,0.050346926024670634,1,1,1702,69,1641
2010,236,12,2010-08-24T15:00:00Z,7.112,27.314,1830.2,5.299944036426218,3.2775345838878347,7.697867950402653,0.9238921797337394,233.23282315073482,0.04312856464649086,1,1,1702,69,1642
2010,236,13,2010-08-24T16:00:00Z,7.41,27.328,1031,3.4805602627276655,3.329108886005805,7.695937848346877,0.9628456136235173,129.35667580513493,0.031164930299623004,1,1,1702,69,1643
2010,236,14,2010-08-24T17:00:00Z,6.806,27.24,1024.8,2.7369860247813005,3.376797049071767,7.708083778035113,0.882969126437665,126.76769027339994,0.026114885266254592,1,1,1702,69,1644
2010,236,15,2010-08-24T18:00:00Z,5.998,27.18,625.4,2.6104201970457495,3.4199482360099336,7.688860959547042,0.7800895388220609,76.38814142716633,0.024986441223729703,1,1,1702,69,1645
2010,236,16,2010-08-24T19:00:00Z,5.6659999999999995,27.118000000000002,627.8,2.45221291237631,3.4543971619808786,7.697427238892215,0.7360901018163348,75.91825702423056,0.023758702305350626,1,1,1702,69,1646
2010,236,17,2010-08-24T20:00:00Z,4.846,27.078,495.8,3.4647395342607217,3.4920833796528012,7.702962600193033,0.6291085977593298,59.31010918372504,0.029446139343283596,1,1,1702,69,1647
2010,236,18,2010-08-24T21:00:00Z,4.28,27.078,433.2,3.1483249649218434,3.531963281291868,7.702962600193033,0.5556303752393585,51.237549607486265,0.027270475722926322,1,1,1702,69,1648
2010,236,19,2010-08-24T22:00:00Z,4.496,27.118000000000002,153.8,2.3256470846407584,3.5686516557713475,7.697427238892215,0.5840912632838409,18.004292059870938,0.02226767205773147,1,1,1702,69,1649
2010,236,20,2010-08-24T23:00:00Z,5.17,27.132,33,1.7561008598307768,3.5985658628121717,7.695491481355782,0.6718219378873453,3.8310182250991396,0.01882931877770076,1,1,1702,69,1650
2010,236,21,2010-08-25T00:00:00Z,5.27,27.092000000000002,0.4,1.3764033766241222,3.618692643342947,7.701024443695869,0.6843245387065446,0.04617870422332656,0.016547791833119243,1,1,1702,69,1651
2010,236,22,2010-08-25T01:00:00Z,4.8020000000000005,27.05,0.8,1.8668459590993842,3.6386035527169147,7.7068414364146856,0.6230827557072393,0.09185275761280938,0.019212692570997426,1,1,1702,69,1652
2010,236,23,2010-08-25T02:00:00Z,5.368,27.05,0.2,2.151619071504375,3.6613187288528706,7.734420899409332,0.6940403256835878,0.022820923102586762,0.020692717160293406,1,1,1702,69,1653
2010,236,24,2010-08-25T03:00:00Z,6.9639999999999995,27.038,0.6,2.1199776145704874,3.6863851960193017,7.708504825687267,0.9034177389101019,0.06799785984299847,0.02036988254145566,1,1,1702,69,1654
2010,237,1,2010-08-25T04:00:00Z,8.576,26.99,0.6,1.740280131363833,3.7108097263154987,7.715164577949361,1.1115770653176973,0.06898972256069746,0.018112443564065304,1,1,1702,70,1655
2010,237,2,2010-08-25T05:00:00Z,7.446,26.99,1e-5,1.7402801313638327,3.7362982150631927,7.715164577949361,0.9651122700974315,1.1419958247227132e-6,0.017988883080559268,1,1,1702,70,1656
2010,237,3,2010-08-25T06:00:00Z,6.614,26.954,0.2,2.468033640843254,3.7388256676337908,7.720165908341742,0.8567173398247161,0.022824497921204997,0.021955098198377185,1,1,1702,70,1657
2010,237,4,2010-08-25T07:00:00Z,6.324,26.954,0.2,3.93936138826904,3.7317472009797763,7.720165908341742,0.8191533802617939,0.022867732026187953,0.030085497585455753,1,1,1702,70,1658
2010,237,5,2010-08-25T08:00:00Z,5.4639999999999995,26.965999999999998,0.8,3.5596639050623855,3.724670361409799,7.718498176815395,0.7079097351363776,0.09164447783598553,0.028059047750828167,1,1,1702,70,1659
2010,237,6,2010-08-25T09:00:00Z,4.428,26.918,0.4,2.278184899239927,3.721239003683575,7.725172836133771,0.573191059142191,0.04586443165484921,0.020994740264084818,1,1,1702,70,1660
2010,237,7,2010-08-25T10:00:00Z,4.476,26.856,25.4,3.1166835079879553,3.72999728697422,7.7614731570929925,0.5766946440972368,2.9055625601228856,0.025516936294827784,1,1,1702,70,1661
2010,237,8,2010-08-25T11:00:00Z,4.758,26.8,161.2,6.090980459773414,3.731352787310175,7.76931249101727,0.6124093998666045,18.43333754299753,0.04176984582557816,1,1,1702,70,1662
2010,237,9,2010-08-25T12:00:00Z,4.642,26.8,414.8,7.847081319604191,3.7282758551136146,7.76931249101727,0.5974788638463174,47.471773687741084,0.05143332534694884,1,1,1702,70,1663
2010,237,10,2010-08-25T13:00:00Z,4.63,26.8,872.4,9.998700391108567,3.725813316886782,7.76931249101727,0.5959343256373221,99.90768863061707,0.06327281954673783,1,1,1702,70,1664
2010,237,11,2010-08-25T14:00:00Z,5.83,26.828,1143.2,11.185255026129362,3.7277917779710266,7.765391112890911,0.7507670785985175,130.8504557573331,0.06979127554350842,1,1,1702,70,1665
2010,237,12,2010-08-25T15:00:00Z,7.29,26.87,1199.4,7.87872277653808,3.7345434566160307,7.759515460952002,0.9394916521122058,137.03524906222555,0.05160354999785751,1,1,1702,70,1666
2010,237,13,2010-08-25T16:00:00Z,7.856,26.906,1299.2,7.957826418872799,3.7434279208449515,7.7544853034070895,1.0130910940727824,148.08590356368586,0.051956931735911094,1,1,1702,70,1667
2010,237,14,2010-08-25T17:00:00Z,9.136,27.092,1260.6,9.413333437831643,3.749487355610034,7.728585659919638,1.1821050321508626,143.454290458664,0.06008561317380798,1,1,1702,70,1668
2010,237,15,2010-08-25T18:00:00Z,10.482,27.654,1214.6,13.147025356030412,3.7525100495828925,7.651228191371829,1.3699761316516983,138.10837446987327,0.08156806673223052,1,1,1702,70,1669
2010,237,16,2010-08-25T19:00:00Z,11.124,27.715999999999998,945,13.574185024637897,3.7552232460734576,7.615482049234202,1.4607085839193343,107.37546719302924,0.08400135317141373,1,1,1702,70,1670
2010,237,17,2010-08-25T20:00:00Z,11.636000000000001,27.752,941.8,14.871484758927298,3.761936845663134,7.637874951189922,1.523460396296119,106.82114447968777,0.09112789903721137,1,1,1702,70,1671
2010,237,18,2010-08-25T21:00:00Z,11.722,27.828,728.8,14.080448335580101,3.769416789599361,7.627546842632907,1.5367981661524288,82.49836939295477,0.08671409974069762,1,1,1702,70,1672
2010,237,19,2010-08-25T22:00:00Z,11.304,27.788,361.2,11.58077323780296,3.7776612225264325,7.632979705700292,1.4809419696947705,40.79783404967351,0.07260523230818014,1,1,1702,70,1673
2010,237,20,2010-08-25T23:00:00Z,10.752,27.74,69.4,4.413983242277357,3.785098694831888,7.639507895006396,1.4074204972061226,7.823403134752763,0.03282502457075633,1,1,1702,70,1674
2010,237,21,2010-08-26T00:00:00Z,10.629999999999999,27.668,0.6,2.499675097777142,3.793189045081634,7.649318136067216,1.3896663481518179,0.0674934078545638,0.022174547101959916,1,1,1702,70,1675
2010,237,22,2010-08-26T01:00:00Z,10.43,27.668,0.6,3.7653333751326565,3.8025333244683623,7.649318136067216,1.3635202268319344,0.06732775193038897,0.029062231470653937,1,1,1702,70,1676
2010,237,23,2010-08-26T02:00:00Z,10.138,27.552,0.2,6.866196154653668,3.815093404740357,7.665169043565364,1.3226061868146912,0.022368785904245563,0.045795785957326175,1,1,1702,70,1677
2010,237,24,2010-08-26T03:00:00Z,9.604000000000001,27.406,1e-5,5.980235360504807,3.828968470896639,7.6851996497443045,1.2496747563766333,1.1143910699069614e-6,0.04067920974154011,1,1,1702,70,1678
2010,238,1,2010-08-26T04:00:00Z,9.26,27.314,0.2,5.648000062698985,3.8358173761815455,7.725333202786177,1.198653800027724,0.02187727438893829,0.03872853207198464,1,1,1702,71,1679
2010,238,2,2010-08-26T05:00:00Z,8.908000000000001,27.264,0.6,5.632179334232041,3.830649991075716,7.7322547748607695,1.1520572277263592,0.0657202704336894,0.03865064929444207,1,1,1702,71,1680
2010,238,3,2010-08-26T06:00:00Z,8.642,27.168,0.4,6.6288852276495085,3.8638444619183225,7.745574212199133,1.1157339356956921,0.04343746818973139,0.04355206682638986,1,1,1702,71,1681
2010,238,4,2010-08-26T07:00:00Z,7.812,27.064,0.6,5.58471714883121,3.9103357816088815,7.76004835253895,1.0066947582155275,0.06438221494559299,0.03743882926374766,1,1,1702,71,1682
2010,238,5,2010-08-26T08:00:00Z,7.898,26.99,0.2,6.723809598451172,3.955717775211523,7.770375739005062,1.0164244645666618,0.021214725060565418,0.042858723597566366,1,1,1702,71,1683
2010,238,6,2010-08-26T09:00:00Z,7.614,26.894000000000002,0.6,5.71128297656676,4.00257007844923,7.783808889152223,0.9781843450204856,0.06289972008250687,0.037080611360233405,1,1,1702,71,1684
2010,238,7,2010-08-26T10:00:00Z,7.436,26.79,19,6.344112115244518,3.959427746415921,7.798406885419064,0.9535280871152455,2.0135118860872887,0.040661322799835684,1,1,1702,71,1685
2010,238,8,2010-08-26T11:00:00Z,7.036,26.704,149.4,8.464089729815006,3.9037209993666924,7.810514167824807,0.9008369806157709,16.05831314169006,0.05223695526223329,1,1,1702,71,1686
2010,238,9,2010-08-26T12:00:00Z,7.176,26.632,618.8,7.419921650996705,3.8508745174979433,7.820675582693914,0.917567788629349,67.42387660418355,0.04734423829242264,1,1,1702,71,1687
2010,238,10,2010-08-26T13:00:00Z,7.38,26.62,990.8,9.08109814002582,3.794908779099144,7.8223713813915525,0.9434479188185952,109.54713656826286,0.056940617087954615,1,1,1702,71,1688
2010,238,11,2010-08-26T14:00:00Z,7.522,26.606,1379.4,6.67634741305034,3.7609474491942625,7.82435061973928,0.961357736324276,153.8880877854733,0.04442351686754917,1,1,1702,71,1689
2010,238,12,2010-08-26T15:00:00Z,7.03,26.55,1311.6,6.407395029112294,3.7156526168011172,7.832276271675974,0.897567929954506,148.10577985176846,0.04343574274422334,1,1,1702,71,1690
2010,238,13,2010-08-26T16:00:00Z,8.18,26.606,1087.2,6.138442645174247,3.6823711097478493,7.82435061973928,1.0454541721792843,123.87465998564932,0.042398601528773595,1,1,1702,71,1691
2010,238,14,2010-08-26T17:00:00Z,8.734,26.566,1332,7.815439862670304,3.6776529849144093,7.83001037814637,1.1154519059612837,151.96140648616844,0.05168541696408765,1,1,1702,71,1692
2010,238,15,2010-08-26T18:00:00Z,9.77,26.477999999999998,1639,6.739630326918116,3.6743159923503845,7.84248689824867,1.2457783005262997,187.15513013987467,0.045686201683659146,1,1,1702,71,1693
2010,238,16,2010-08-26T19:00:00Z,11.148,26.503999999999998,1356.2,5.473972049562601,3.6715840634891377,7.838797061951867,1.4221569855546354,154.97766122887097,0.03874867027961607,1,1,1702,71,1694
2010,238,17,2010-08-26T20:00:00Z,12.209999999999999,26.578,1123.6,6.961120525455332,3.6658536652398355,7.828311704686731,1.5597232788635633,128.59808393989462,0.04712635614348895,1,1,1702,71,1695
2010,238,18,2010-08-26T21:00:00Z,13.25,27.016,746.8,5.34740622182705,3.6570393928512432,7.766744492148647,1.705991488891432,85.67834737694353,0.03865439076970565,1,1,1702,71,1696
2010,238,19,2010-08-26T22:00:00Z,14.186,27.64,363.8,3.5122017196615536,3.6432470163648887,7.6804648580282064,1.8470236193023803,41.895570135340684,0.028865007551334535,1,1,1702,71,1697
2010,238,20,2010-08-26T23:00:00Z,14.784,27.727999999999998,68.6,2.4680336408432537,3.6268631658531865,7.668429879972581,1.9279044382489499,7.935678039281742,0.023041484943068916,1,1,1702,71,1698
2010,238,21,2010-08-27T00:00:00Z,14.222,27.654,0.4,1.3289411912232907,3.605309891662575,7.678548034097792,1.8521730849172247,0.046548366863400865,0.016551945146460096,1,1,1702,71,1699
2010,238,22,2010-08-27T01:00:00Z,13.42,27.477999999999998,0.4,1.2656582773555147,3.579928120226692,7.702705194764458,1.7422450503651103,0.046877853067877374,0.016234482623968465,1,1,1702,71,1700
2010,238,23,2010-08-27T02:00:00Z,12.882,27.318,0.8,1.7086386744299449,3.532401363464977,7.724779938391136,1.6676203209334366,0.09501489612950882,0.01898664319550789,1,1,1702,71,1701
2010,238,24,2010-08-27T03:00:00Z,12.394,27.192,0.6,1.93012887296716,3.4704095679565192,7.7422406437523135,1.6008285676319651,0.07253155654162302,0.02058618791164446,1,1,1702,71,1702
2010,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,239,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,240,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
