year,yday,hour,do,wtemp,do_eq,o2_sat,par,wspeed,z,par_int,datetime,k,series,unique_series,series_length,unique_day,index
2014,171,1,7.52905233,18.67977129,7.644284157,0.984925753,0,0,4.822024385,1e-5,2014-06-20T07:00:00Z,0.005352635426487931,1,1,2231,20,457
2014,171,2,7.523100902,18.62464686,7.65297233,0.983029936,0,0,4.822024385,1e-5,2014-06-20T08:00:00Z,0.005345194574910176,1,1,2231,20,458
2014,171,3,7.523974759,18.57190957,7.661300351,0.98207542,0,0,4.822024385,1e-5,2014-06-20T09:00:00Z,0.005338080029361352,1,1,2231,20,459
2014,171,4,7.522690045,18.52755571,7.668316711,0.981009305,0,0,4.822024385,1e-5,2014-06-20T10:00:00Z,0.0053320995556877,1,1,2231,20,460
2014,171,5,7.515567617,18.48079671,7.675725654,0.979134476,0,0,4.822024385,1e-5,2014-06-20T11:00:00Z,0.0053257978627250955,1,1,2231,20,461
2014,171,6,7.506009332,18.43283171,7.683338636,0.97692028,0,0,4.822024385,1e-5,2014-06-20T12:00:00Z,0.005319336931788705,1,1,2231,20,462
2014,171,7,7.501711332,18.38605857,7.690775108,0.975416811,0,0,4.822024385,1e-5,2014-06-20T13:00:00Z,0.005313039769147115,1,1,2231,20,463
2014,171,8,7.498922047,18.354872,7.695740431,0.974425023,19,0,4.822024385,10,2014-06-20T14:00:00Z,0.005308842832098512,1,1,2231,20,464
2014,171,9,7.502494618,18.35247286,7.696122638,0.974840835,247.3,0,4.822024385,136,2014-06-20T15:00:00Z,0.00530852002640546,1,1,2231,20,465
2014,171,10,7.51398419,18.38006171,7.691729456,0.976891378,676.5,0,4.822024385,372,2014-06-20T16:00:00Z,0.005312232630501977,1,1,2231,20,466
2014,171,11,7.519058476,18.39325529,7.689630086,0.977817969,1012.6,0,4.822024385,557,2014-06-20T17:00:00Z,0.005314008470510832,1,1,2231,20,467
2014,171,12,7.529100762,18.40165071,7.688294719,0.979293984,1308.6,0,4.822024385,720,2014-06-20T18:00:00Z,0.005315138616201611,1,1,2231,20,468
2014,171,13,7.54520162,18.46880314,7.677628037,0.98275165,1530.5,1.128360041,4.822024385,842,2014-06-20T19:00:00Z,0.008214054302869114,1,1,2231,20,469
2014,171,14,7.547352334,18.57550557,7.660731987,0.985199893,1659.5,1.128360041,4.822024385,913,2014-06-20T20:00:00Z,0.008236244169639861,1,1,2231,20,470
2014,171,15,7.559631763,18.57910114,7.660163764,0.986875999,1735.6,1.128360041,4.822024385,954,2014-06-20T21:00:00Z,0.00823699234709943,1,1,2231,20,471
2014,171,16,7.565358906,18.62584429,7.652783421,0.988576115,1458.7,1.128360041,4.822024385,802,2014-06-20T22:00:00Z,0.008246721419452725,1,1,2231,20,472
2014,171,17,7.56925005,18.66538957,7.646549208,0.989890975,951.3,0,4.822024385,523,2014-06-20T23:00:00Z,0.005350693721503233,1,1,2231,20,473
2014,171,18,7.584081336,18.69893929,7.641267102,0.992516193,1114.1,0,4.822024385,613,2014-06-21T00:00:00Z,0.005355223796653374,1,1,2231,20,474
2014,171,19,7.586325503,18.80795986,7.624146496,0.995039314,1147.9,0,4.822024385,631,2014-06-21T01:00:00Z,0.005369955461784707,1,1,2231,20,475
2014,171,20,7.577248051,18.75884757,7.631850834,0.992845407,515.8,1.128360041,4.822024385,284,2014-06-21T02:00:00Z,0.008274431012047733,1,1,2231,20,476
2014,171,21,7.572766765,18.73728329,7.635237942,0.991818045,63.4,1.128360041,4.822024385,35,2014-06-21T03:00:00Z,0.008269935713585409,1,1,2231,20,477
2014,171,22,7.573882051,18.70134014,7.640889351,0.991230432,38.1,0,4.822024385,21,2014-06-21T04:00:00Z,0.005355548034850549,1,1,2231,20,478
2014,171,23,7.572193051,18.71931257,7.638062603,0.991376144,6.3,0,4.822024385,3,2014-06-21T05:00:00Z,0.005357975498418747,1,1,2231,20,479
2014,171,24,7.562112909,18.76603429,7.630722596,0.991008756,0,0,4.822024385,1e-5,2014-06-21T06:00:00Z,0.005364288167308361,1,1,2231,20,480
2014,172,1,7.554850766,18.76962729,7.630158641,0.990130235,0,0,4.782679544,1e-5,2014-06-21T07:00:00Z,0.0054089072082681745,1,1,2231,21,481
2014,172,2,7.561859624,18.76483729,7.630910492,0.990951163,0,0,4.782679544,1e-5,2014-06-21T08:00:00Z,0.0054082545284360566,1,1,2231,21,482
2014,172,3,7.578874481,18.76483457,7.630910918,0.993180835,0,0,4.782679544,1e-5,2014-06-21T09:00:00Z,0.005408254157821366,1,1,2231,21,483
2014,172,4,7.557921624,18.72050686,7.637874827,0.989532009,0,0,4.782679544,1e-5,2014-06-21T10:00:00Z,0.005402215678354258,1,1,2231,21,484
2014,172,5,7.541340196,18.684565,7.643529429,0.986630622,0,0,4.782679544,1e-5,2014-06-21T11:00:00Z,0.005397321623793461,1,1,2231,21,485
2014,172,6,7.539025768,18.73009429,7.636367701,0.987252849,0,0,4.782679544,1e-5,2014-06-21T12:00:00Z,0.005403521473173611,1,1,2231,21,486
2014,172,7,7.53828234,18.72650057,7.636932566,0.98708248,0,0,4.782679544,1e-5,2014-06-21T13:00:00Z,0.0054030319979526354,1,1,2231,21,487
2014,172,8,7.514982197,18.73129271,7.636179346,0.984128562,19,0,4.782679544,11,2014-06-21T14:00:00Z,0.005403684705625761,1,1,2231,21,488
2014,172,9,7.519509626,18.685763,7.643340835,0.983798811,236.8,0,4.782679544,131,2014-06-21T15:00:00Z,0.005397484720523887,1,1,2231,21,489
2014,172,10,7.515045484,18.71451929,7.638816325,0.983797118,657.5,0,4.782679544,364,2014-06-21T16:00:00Z,0.005401400246589838,1,1,2231,21,490
2014,172,11,7.51181877,18.74566986,7.633920351,0.98400539,991.5,0,4.782679544,548,2014-06-21T17:00:00Z,0.005405643126088042,1,1,2231,21,491
2014,172,12,7.485540913,18.744472,7.634108519,0.980538971,1293.8,0,4.782679544,715,2014-06-21T18:00:00Z,0.005405479945169243,1,1,2231,21,492
2014,172,13,7.499871627,18.746868,7.633732146,0.982464604,1526.3,1.128360041,4.782679544,844,2014-06-21T19:00:00Z,0.008339982902793539,1,1,2231,21,493
2014,172,14,7.503432771,18.78041029,7.628466585,0.983609574,1547.4,1.128360041,4.782679544,856,2014-06-21T20:00:00Z,0.008347033820210743,1,1,2231,21,494
2014,172,15,7.517801628,18.81155257,7.623583431,0.986124399,1160.6,1.128360041,4.782679544,642,2014-06-21T21:00:00Z,0.008353582458479203,1,1,2231,21,495
2014,172,16,7.523910485,18.90377043,7.609155356,0.988797065,1866.7,1.128360041,4.782679544,1032,2014-06-21T22:00:00Z,0.008372986679143124,1,1,2231,21,496
2014,172,17,7.539680629,18.98758214,7.59608358,0.992574733,1150,1.128360041,4.782679544,636,2014-06-21T23:00:00Z,0.00839063828457383,1,1,2231,21,497
2014,172,18,7.535811343,18.97441186,7.598135112,0.991797491,1325.5,1.128360041,4.782679544,733,2014-06-22T00:00:00Z,0.008387863471395293,1,1,2231,21,498
2014,172,19,7.532540629,18.940889,7.603361304,0.99068561,754.7,1.128360041,4.782679544,417,2014-06-22T01:00:00Z,0.008380802334389108,1,1,2231,21,499
2014,172,20,7.544601915,19.00314557,7.593660508,0.993539533,173.3,0,4.782679544,96,2014-06-22T02:00:00Z,0.005440765839618365,1,1,2231,21,500
2014,172,21,7.550976344,18.99715986,7.594592266,0.994256977,90.9,0,4.782679544,50,2014-06-22T03:00:00Z,0.005439948249018776,1,1,2231,21,501
2014,172,22,7.536923059,19.01272243,7.592170154,0.992723148,31.7,0,4.782679544,18,2014-06-22T04:00:00Z,0.0054420740521926225,1,1,2231,21,502
2014,172,23,7.531173773,18.981597,7.597015765,0.991333177,6.3,0,4.782679544,3,2014-06-22T05:00:00Z,0.0054378227486586396,1,1,2231,21,503
2014,172,24,7.515578202,18.981597,7.597015765,0.989280322,0,0,4.782679544,1e-5,2014-06-22T06:00:00Z,0.0054378227486586396,1,1,2231,21,504
2014,173,1,7.514556917,19.00075114,7.59403321,0.989534376,0,0,4.743334703,1e-5,2014-06-22T07:00:00Z,0.005485565932001631,1,1,2231,22,505
2014,173,2,7.507594631,18.96722957,7.5992543,0.987938334,0,0,4.743334703,1e-5,2014-06-22T08:00:00Z,0.005480950000174723,1,1,2231,22,506
2014,173,3,7.531045346,19.01032729,7.59254284,0.991900277,0,0,4.743334703,1e-5,2014-06-22T09:00:00Z,0.005486884865425215,1,1,2231,22,507
2014,173,4,7.512946061,18.98039871,7.597202421,0.988909554,0,0,4.743334703,1e-5,2014-06-22T10:00:00Z,0.0054827632041239,1,1,2231,22,508
2014,173,5,7.49645049,18.97321614,7.598321416,0.98659297,0,0,4.743334703,1e-5,2014-06-22T11:00:00Z,0.005481774235333153,1,1,2231,22,509
2014,173,6,7.488008633,18.970822,7.59869447,0.985433572,0,0,4.743334703,1e-5,2014-06-22T12:00:00Z,0.005481444602317935,1,1,2231,22,510
2014,173,7,7.483848062,18.93011357,7.605042513,0.984063935,0,0,4.743334703,1e-5,2014-06-22T13:00:00Z,0.005475840986251632,1,1,2231,22,511
2014,173,8,7.482168348,18.901376,7.60952938,0.983262955,29.6,0,4.743334703,16,2014-06-22T14:00:00Z,0.005471886616482145,1,1,2231,22,512
2014,173,9,7.481431777,18.89778357,7.610090598,0.983093654,243.1,0,4.743334703,135,2014-06-22T15:00:00Z,0.005471392371312089,1,1,2231,22,513
2014,173,10,7.486518491,18.87143757,7.614208633,0.983230018,579.2,0,4.743334703,322,2014-06-22T16:00:00Z,0.005467768264341531,1,1,2231,22,514
2014,173,11,7.471059206,18.88940114,7.611400401,0.981561712,813.9,0,4.743334703,452,2014-06-22T17:00:00Z,0.005470239191721022,1,1,2231,22,515
2014,173,12,7.475252063,18.92053486,7.60653755,0.982740441,1228.2,0,4.743334703,683,2014-06-22T18:00:00Z,0.0054745227976162785,1,1,2231,22,516
2014,173,13,7.496049063,18.94807386,7.602240664,0.986031539,1405.8,0,4.743334703,781,2014-06-22T19:00:00Z,0.0054783129725580965,1,1,2231,22,517
2014,173,14,7.505227921,18.992371,7.595337859,0.988136151,1648.9,1.128360041,4.743334703,916,2014-06-22T20:00:00Z,0.008461254063841905,1,1,2231,22,518
2014,173,15,7.523727207,19.051027,7.586214258,0.991763079,1735.6,1.128360041,4.743334703,965,2014-06-22T21:00:00Z,0.008473719904767954,1,1,2231,22,519
2014,173,16,7.542883064,19.089328,7.580267025,0.995068253,1693.3,1.128360041,4.743334703,941,2014-06-22T22:00:00Z,0.00848186388071323,1,1,2231,22,520
2014,173,17,7.551624208,19.15754043,7.569695288,0.997612707,1558,1.128360041,4.743334703,866,2014-06-22T23:00:00Z,0.008496375894116429,1,1,2231,22,521
2014,173,18,7.557630065,19.22933171,7.558596506,0.99987214,1340.3,1.128360041,4.743334703,745,2014-06-23T00:00:00Z,0.008511660251472626,1,1,2231,22,522
2014,173,19,7.568690208,19.22334957,7.559520254,1.001213034,1063.3,1.128360041,4.743334703,591,2014-06-23T01:00:00Z,0.008510386226386581,1,1,2231,22,523
2014,173,20,7.574176923,19.224546,7.559335488,1.001963325,545.4,1.128360041,4.743334703,303,2014-06-23T02:00:00Z,0.008510641025612154,1,1,2231,22,524
2014,173,21,7.571413066,19.181473,7.565992221,1.000716475,65.5,1.128360041,4.743334703,36,2014-06-23T03:00:00Z,0.008501469890089913,1,1,2231,22,525
2014,173,22,7.564939638,19.23650671,7.557488819,1.000985886,31.7,1.128360041,4.743334703,18,2014-06-23T04:00:00Z,0.008513188424183782,1,1,2231,22,526
2014,173,23,7.548752495,19.267609,7.552690457,0.999478601,4.2,0,4.743334703,2,2014-06-23T05:00:00Z,0.005522369225434253,1,1,2231,22,527
2014,173,24,7.5427382100000004,19.179078,7.566362656,0.996877701,0,0,4.743334703,1e-5,2014-06-23T06:00:00Z,0.005510148450345781,1,1,2231,22,528
2014,174,1,7.53797721,19.27837886,7.55103015,0.99827137,0,0,4.703989862,1e-5,2014-06-23T07:00:00Z,0.005570058967170642,1,1,2231,23,529
2014,174,2,7.518136068,19.21856343,7.560259459,0.994428314,0,0,4.703989862,1e-5,2014-06-23T08:00:00Z,0.005561730880033302,1,1,2231,23,530
2014,174,3,7.515957639,19.25325786,7.554903849,0.99484491,0,0,4.703989862,1e-5,2014-06-23T09:00:00Z,0.005566560758904054,1,1,2231,23,531
2014,174,4,7.510782925,19.21976029,7.560074596,0.993480002,0,0,4.703989862,1e-5,2014-06-23T10:00:00Z,0.005561897468786634,1,1,2231,23,532
2014,174,5,7.516165926,19.20301,7.562662506,0.993851824,0,0,4.703989862,1e-5,2014-06-23T11:00:00Z,0.005559566211591796,1,1,2231,23,533
2014,174,6,7.486451783,19.20420629,7.56247763,0.989946966,0,0,4.703989862,1e-5,2014-06-23T12:00:00Z,0.005559732694576208,1,1,2231,23,534
2014,174,7,7.479256926,19.20779571,7.561922959,0.98906812,0,0,4.703989862,1e-5,2014-06-23T13:00:00Z,0.005560232232275816,1,1,2231,23,535
2014,174,8,7.478537069,19.21497443,7.560813852,0.989117999,23.3,0,4.703989862,13,2014-06-23T14:00:00Z,0.005561231345886496,1,1,2231,23,536
2014,174,9,7.47445807,19.22813529,7.55878124,0.988844343,236.8,0,4.703989862,132,2014-06-23T15:00:00Z,0.00556306322661822,1,1,2231,23,537
2014,174,10,7.471866499,19.22095671,7.559889808,0.988356535,625.7,0,4.703989862,350,2014-06-23T16:00:00Z,0.005562063998330052,1,1,2231,23,538
2014,174,11,7.457354356,19.22813514,7.558781262,0.986581579,976.7,0,4.703989862,546,2014-06-23T17:00:00Z,0.005563063205738083,1,1,2231,23,539
2014,174,12,7.463413356,19.24847357,7.555641984,0.98779341,1268.4,1.128360041,4.703989862,709,2014-06-23T18:00:00Z,0.008586964283865928,1,1,2231,23,540
2014,174,13,7.4750495,19.279577,7.5508454800000004,0.989961921,1469.2,0,4.703989862,821,2014-06-23T19:00:00Z,0.005570225835695324,1,1,2231,23,541
2014,174,14,7.497246786,19.323835,7.544029494,0.993798711,1619.3,0,4.703989862,905,2014-06-23T20:00:00Z,0.005576391202057345,1,1,2231,23,542
2014,174,15,7.505935643,19.37048057,7.536857355,0.995897267,1651,1.128360041,4.703989862,923,2014-06-23T21:00:00Z,0.008613187784325132,1,1,2231,23,543
2014,174,16,7.516830929,19.415925,7.52988127,0.99826686,1663.7,1.128360041,4.703989862,930,2014-06-23T22:00:00Z,0.008622963638694402,1,1,2231,23,544
2014,174,17,7.517019644,19.48168943,7.519805711,0.999629503,1435.4,1.128360041,4.703989862,802,2014-06-23T23:00:00Z,0.008637118595970578,1,1,2231,23,545
2014,174,18,7.514628644,19.46255886,7.522734232,0.998922521,949.2,1.128360041,4.703989862,530,2014-06-24T00:00:00Z,0.00863300001778594,1,1,2231,23,546
2014,174,19,7.511205359,19.48408171,7.519439637,0.998904935,190.3,0,4.703989862,106,2014-06-24T01:00:00Z,0.005598737493640447,1,1,2231,23,547
2014,174,20,7.508214216,19.52951471,7.512493224,0.999430414,179.7,0,4.703989862,100,2014-06-24T02:00:00Z,0.0056050796564176665,1,1,2231,23,548
2014,174,21,7.514124645,19.49962514,7.517061894,0.999609256,107.8,0,4.703989862,60,2014-06-24T03:00:00Z,0.005600906933860622,1,1,2231,23,549
2014,174,22,7.511610217,19.45179843,7.524382316,0.998302572,69.8,0,4.703989862,39,2014-06-24T04:00:00Z,0.005594232708257368,1,1,2231,23,550
2014,174,23,7.507652931,19.49005914,7.518525091,0.998553951,21.1,0,4.703989862,12,2014-06-24T05:00:00Z,0.005599571740272548,1,1,2231,23,551
2014,174,24,7.498371932,19.51277671,7.515051062,0.99778057,0,0,4.703989862,1e-5,2014-06-24T06:00:00Z,0.005602742799873323,1,1,2231,23,552
2014,175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,175,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,176,1,7.480589225,20.06957386,7.430765709,1.006705031,0,0,4.625300179,1e-5,2014-06-25T07:00:00Z,0.005777333360774877,1,1,2231,24,553
2014,176,2,7.46916294,20.04569043,7.434347427,1.004683062,0,0,4.625300179,1e-5,2014-06-25T08:00:00Z,0.005773924101016084,1,1,2231,24,554
2014,176,3,7.454585512,20.00866814,7.439905444,1.001973152,0,0,4.625300179,1e-5,2014-06-25T09:00:00Z,0.00576864090294594,1,1,2231,24,555
2014,176,4,7.432915083,19.95969886,7.447268072,0.998072718,0,0,4.625300179,1e-5,2014-06-25T10:00:00Z,0.005761655782702388,1,1,2231,24,556
2014,176,5,7.422700512,19.92028143,7.453203726,0.995907369,0,0,4.625300179,1e-5,2014-06-25T11:00:00Z,0.005756035610134363,1,1,2231,24,557
2014,176,6,7.429350941,19.88324986,7.458787571,0.99605343,0,0,4.625300179,1e-5,2014-06-25T12:00:00Z,0.005750757603731724,1,1,2231,24,558
2014,176,7,7.376352941,19.84741057,7.464198537,0.988231075,0,0,4.625300179,1e-5,2014-06-25T13:00:00Z,0.005745651365559033,1,1,2231,24,559
2014,176,8,7.373525894,19.81993171,7.468351862,0.987302959,25.4,0,4.625300179,14,2014-06-25T14:00:00Z,0.00574173751214583,1,1,2231,24,560
2014,176,9,7.397602228,19.796036,7.471966864,0.990047515,167,0,4.625300179,94,2014-06-25T15:00:00Z,0.005738334876465842,1,1,2231,24,561
2014,176,10,7.399194514,19.77930871,7.474499211,0.989925118,211.4,0,4.625300179,119,2014-06-25T16:00:00Z,0.00573595346863923,1,1,2231,24,562
2014,176,11,7.407855657,19.77094414,7.475766083,0.990915924,410.1,0,4.625300179,232,2014-06-25T17:00:00Z,0.005734762781022815,1,1,2231,24,563
2014,176,12,7.416014372,19.77930829,7.474499276,0.992175408,486.2,0,4.625300179,275,2014-06-25T18:00:00Z,0.0057359534088502005,1,1,2231,24,564
2014,176,13,7.422939515,19.78169771,7.474137449,0.993149988,600.4,0,4.625300179,339,2014-06-25T19:00:00Z,0.005736293558357413,1,1,2231,24,565
2014,176,14,7.445753944,19.78289271,7.473956504,0.996226556,642.7,1.128360041,4.625300179,363,2014-06-25T20:00:00Z,0.008850115213026997,1,1,2231,24,566
2014,176,15,7.430202944,19.80917886,7.469978206,0.994675318,678.6,1.128360041,4.625300179,383,2014-06-25T21:00:00Z,0.008855889200157108,1,1,2231,24,567
2014,176,16,7.444364659,19.79364629,7.472328552,0.996257673,708.2,1.128360041,4.625300179,400,2014-06-25T22:00:00Z,0.008852477151097679,1,1,2231,24,568
2014,176,17,7.433524945,19.74585071,7.479568889,0.993844038,374.2,1.128360041,4.625300179,211,2014-06-25T23:00:00Z,0.008841981159575957,1,1,2231,24,569
2014,176,18,7.420712231,19.717171,7.483919286,0.991554284,359.4,2.308009175,4.625300179,203,2014-06-26T00:00:00Z,0.01208555913561284,1,1,2231,24,570
2014,176,19,7.413495088,19.702831,7.486096151,0.990301879,410.1,2.308009175,4.625300179,232,2014-06-26T01:00:00Z,0.012081254326482611,1,1,2231,24,571
2014,176,20,7.427301946,19.68490457,7.488818992,0.991785481,365.7,1.128360041,4.625300179,207,2014-06-26T02:00:00Z,0.008828604501380642,1,1,2231,24,572
2014,176,21,7.423048089,19.65502614,7.493361035,0.990616634,154.3,0,4.625300179,87,2014-06-26T03:00:00Z,0.00571827215113082,1,1,2231,24,573
2014,176,22,7.419403518,19.62275514,7.498272156,0.989481758,95.1,1.128360041,4.625300179,54,2014-06-26T04:00:00Z,0.008814972090739536,1,1,2231,24,574
2014,176,23,7.414815232,19.58330971,7.504282689,0.988077814,6.3,0,4.625300179,4,2014-06-26T05:00:00Z,0.0057080792127977825,1,1,2231,24,575
2014,176,24,7.403251804,19.54266471,7.51048475,0.985722234,0,0,4.625300179,1e-5,2014-06-26T06:00:00Z,0.00570230564749011,1,1,2231,24,576
2014,177,1,7.399296804,19.50082086,7.516879035,0.984357573,0,0,4.624208921,1e-5,2014-06-26T07:00:00Z,0.0056977085161722795,1,1,2231,25,577
2014,177,2,7.395350233,19.45538571,7.523832812,0.982923254,0,0,4.624208921,1e-5,2014-06-26T08:00:00Z,0.005691258486496076,1,1,2231,25,578
2014,177,3,7.390192662,19.40396643,7.53171592,0.981209692,0,0,4.624208921,1e-5,2014-06-26T09:00:00Z,0.005683962498995983,1,1,2231,25,579
2014,177,4,7.38629552,19.36210886,7.538143704,0.979856024,0,0,4.624208921,1e-5,2014-06-26T10:00:00Z,0.005678026036309988,1,1,2231,25,580
2014,177,5,7.383314234,19.31665843,7.545134002,0.978553096,0,0,4.624208921,1e-5,2014-06-26T11:00:00Z,0.0056715828610500885,1,1,2231,25,581
2014,177,6,7.375825806,19.27479186,7.55158306,0.976725774,0,0,4.624208921,1e-5,2014-06-26T12:00:00Z,0.005665650370611987,1,1,2231,25,582
2014,177,7,7.382885521,19.243688,7.556380443,0.977039943,0,0,4.624208921,1e-5,2014-06-26T13:00:00Z,0.005661244589825918,1,1,2231,25,583
2014,177,8,7.378463664,19.21138529,7.561368337,0.975810638,14.8,0,4.624208921,8,2014-06-26T14:00:00Z,0.005656670472507193,1,1,2231,25,584
2014,177,9,7.378312093,19.19463471,7.56395706,0.975456634,80.3,0,4.624208921,45,2014-06-26T15:00:00Z,0.005654299156112469,1,1,2231,25,585
2014,177,10,7.383321807,19.18984857,7.564697018,0.976023467,236.8,0,4.624208921,134,2014-06-26T16:00:00Z,0.005653621674861292,1,1,2231,25,586
2014,177,11,7.386811807,19.17668643,7.566732591,0.97622213,583.5,0,4.624208921,330,2014-06-26T17:00:00Z,0.005651758736230795,1,1,2231,25,587
2014,177,12,7.397843522,19.15155814,7.570621414,0.977177846,334,0,4.624208921,189,2014-06-26T18:00:00Z,0.005648202833220844,1,1,2231,25,588
2014,177,13,7.39620838,19.14796829,7.571177259,0.976890136,382.6,1.128360041,4.624208921,216,2014-06-26T19:00:00Z,0.008713164318362117,1,1,2231,25,589
2014,177,14,7.396083094,19.14557486,7.571547891,0.976825769,363.6,0,4.624208921,206,2014-06-26T20:00:00Z,0.0056473562744578515,1,1,2231,25,590
2014,177,15,7.400784809,19.131215,7.573772235,0.977159674,613.1,1.128360041,4.624208921,347,2014-06-26T21:00:00Z,0.008709507674960005,1,1,2231,25,591
2014,177,16,7.414018523,19.13360829,7.573401436,0.97895491,513.7,1.128360041,4.624208921,290,2014-06-26T22:00:00Z,0.008710030006021626,1,1,2231,25,592
2014,177,17,7.413001095,19.14198486,7.572103876,0.978988299,723,1.128360041,4.624208921,409,2014-06-26T23:00:00Z,0.008711858277709511,1,1,2231,25,593
2014,177,18,7.421652238,19.119248,7.575626793,0.979675008,545.4,1.128360041,4.624208921,308,2014-06-27T00:00:00Z,0.008706896092029915,1,1,2231,25,594
2014,177,19,7.42786781,19.09172171,7.579895607,0.979943286,363.6,1.128360041,4.624208921,206,2014-06-27T01:00:00Z,0.008700890191491142,1,1,2231,25,595
2014,177,20,7.430446525,19.06060271,7.584726618,0.97965911,243.1,1.128360041,4.624208921,137,2014-06-27T02:00:00Z,0.008694102453088179,1,1,2231,25,596
2014,177,21,7.439408239,19.02229886,7.590680374,0.980071334,188.1,1.128360041,4.624208921,106,2014-06-27T03:00:00Z,0.008685750529837293,1,1,2231,25,597
2014,177,22,7.440159525,18.98039943,7.59720231,0.979328866,76.1,1.128360041,4.624208921,43,2014-06-27T04:00:00Z,0.00867661839737088,1,1,2231,25,598
2014,177,23,7.43910224,18.93849514,7.603734744,0.978348468,6.3,1.128360041,4.624208921,4,2014-06-27T05:00:00Z,0.008667489170727675,1,1,2231,25,599
2014,177,24,7.442314526,18.89778357,7.610090598,0.977953473,0,1.128360041,4.624208921,1e-5,2014-06-27T06:00:00Z,0.008658623595860029,1,1,2231,25,600
2014,178,1,7.431546955,18.86185743,7.615707026,0.975818388,0,1.128360041,4.623117662,1e-5,2014-06-27T07:00:00Z,0.008652845216200253,1,1,2231,26,601
2014,178,2,7.423241669,18.82712471,7.621143735,0.974032498,0,1.128360041,4.623117662,1e-5,2014-06-27T08:00:00Z,0.008645285655475225,1,1,2231,26,602
2014,178,3,7.419202098,18.77921286,7.628654452,0.972543998,0,2.308009175,4.623117662,1e-5,2014-06-27T09:00:00Z,0.011810870617743566,1,1,2231,26,603
2014,178,4,7.408524813,18.73967929,7.634861473,0.970354844,0,1.128360041,4.623117662,1e-5,2014-06-27T10:00:00Z,0.008626265392228131,1,1,2231,26,604
2014,178,5,7.397899242,18.68216829,7.643906754,0.967816521,0,2.308009175,4.623117662,1e-5,2014-06-27T11:00:00Z,0.011782014621002182,1,1,2231,26,605
2014,178,6,7.393949956,18.630639,7.652027075,0.966273366,0,1.128360041,4.623117662,1e-5,2014-06-27T12:00:00Z,0.008602572598483479,1,1,2231,26,606
2014,178,7,7.376774671,18.57790314,7.660353081,0.962981026,0,1.128360041,4.623117662,1e-5,2014-06-27T13:00:00Z,0.008591123738056289,1,1,2231,26,607
2014,178,8,7.375870386,18.53235129,7.667557558,0.961958268,19,1.128360041,4.623117662,11,2014-06-27T14:00:00Z,0.008581239700647043,1,1,2231,26,608
2014,178,9,7.3776101,18.51556757,7.670215041,0.961851794,226.2,1.128360041,4.623117662,128,2014-06-27T15:00:00Z,0.008577599111882633,1,1,2231,26,609
2014,178,10,7.386177243,18.53235129,7.667557558,0.963302484,537,1.128360041,4.623117662,304,2014-06-27T16:00:00Z,0.008581239700647043,1,1,2231,26,610
2014,178,11,7.396249101,18.55392986,7.664143225,0.965045783,699.7,1.128360041,4.623117662,396,2014-06-27T17:00:00Z,0.00858592131166657,1,1,2231,26,611
