datetime,year,yday,hour,do,wtemp,par,par_sp,wspeed,z,do_eq,o2_sat,par_int
2012-07-23T19:00:00Z,2012,205,20,8.03,25.600758196721312,27.2,29.131311475409838,5,7.040410954102139,7.703074179549954,1.0424409544591904,11.519033136771936
2012-07-23T20:00:00Z,2012,205,21,8.03,25.5140368852459,1.3,3.4307142857142856,4.4,7.020253524311058,7.717713132724696,1.0404636531450155,0.5516458931603838
2012-07-23T21:00:00Z,2012,205,22,8.02,25.45879098360656,0.4,0.13084615384615383,3.7,6.959571719007119,7.729320038299763,1.037607442861711,0.17076625235536458
2012-07-23T22:00:00Z,2012,205,23,8.01,25.409774590163934,0.5,0.144,4.1,6.91041874657841,7.733871627247443,1.0357037698660165,0.2145088608427706
2012-07-23T23:00:00Z,2012,205,24,7.95,25.353381147540983,0.5,0.135,3.8,6.868555310607421,7.739799769974408,1.0271583550314878,0.2154105277208538
2012-07-24T00:00:00Z,2012,206,1,7.95,25.299446721311476,0.5,0.1512,2.2,6.853321184365404,7.750840520519445,1.025695210597264,0.21434416525859293
2012-07-24T01:00:00Z,2012,206,2,7.94,25.246168032786883,0.6,0.1386,1.7,6.8622601095646765,7.760614188460382,1.0231148987932368,0.25698100436558874
2012-07-24T02:00:00Z,2012,206,3,7.94,25.21420081967213,0.6,0.13745454545454547,2.2,6.837087921317145,7.763224585546417,1.0227708747190831,0.25763515508492013
2012-07-24T03:00:00Z,2012,206,4,7.8999999999999995,25.172069672131144,0.5,0.126,0.6,6.8163938818371195,7.776082793451427,1.0159356850795016,0.21514576164176596
2012-07-24T04:00:00Z,2012,206,5,7.930000000000001,25.144528688524588,0.8,1.9295,1.8,6.807443627128654,7.784617135010158,1.0186756602757001,0.34454522382538344
2012-07-24T05:00:00Z,2012,206,6,7.8999999999999995,25.104692622950818,48.5,71.57786885245902,1.8,6.837518459327112,7.791254103449891,1.0139574316414552,20.82460217737686
2012-07-24T06:00:00Z,2012,206,7,7.94,25.086495901639342,271.2,348.28196721311474,2.2,6.897100757379996,7.79879154317561,1.0181064535502242,115.74813388391382
2012-07-24T07:00:00Z,2012,206,8,7.94,25.099774590163936,639.7,468.1098360655738,2.3,6.8923109129047795,7.801468673255587,1.0177570829989122,273.15565406844246
2012-07-24T08:00:00Z,2012,206,9,8.03,25.151413934426227,843.6,1004.8016393442623,1.7,6.802541991666505,7.794858097477722,1.0301662839248305,363.5033221212855
2012-07-24T09:00:00Z,2012,206,10,8.049999999999999,25.32141393442623,1245.3,1361.7475409836065,0.6,6.728442648053564,7.7700629336420874,1.0360276446598478,540.6450412999084
2012-07-24T10:00:00Z,2012,206,11,8.049999999999999,25.59043032786885,1487.5,1393.7196721311475,1.3,6.6804052741791375,7.728453169751104,1.041605586937813,648.9637853125231
2012-07-24T11:00:00Z,2012,206,12,8.04,25.89075819672131,1624.7,1659.3950819672132,1.2,6.613389070288474,7.683547759778375,1.0463916216005802,713.693442151995
2012-07-24T12:00:00Z,2012,206,13,8.03,26.388135245901637,1669,1551.8016393442622,1.5,6.619205616116952,7.608056857256204,1.05546004067272,732.7168533404143
2012-07-24T13:00:00Z,2012,206,14,7.989999999999999,26.602233606557377,1635.7,1721.016393442623,2.2,6.6037505227963855,7.569170251299975,1.0555978706685516,719.2353666888104
2012-07-24T14:00:00Z,2012,206,15,8,26.65092213114754,1536.1,1523.232786885246,1.7,6.584595636526317,7.559191679692601,1.0583142138717834,676.7680857508585
2012-07-24T15:00:00Z,2012,206,16,7.96,26.92075819672131,1314.9,1337.5245901639344,1.7,6.5687459172796,7.521792416963655,1.058258398895464,580.2560198918752
2012-07-24T16:00:00Z,2012,206,17,7.96,27.08075819672131,1077.5,1069.2131147540983,2.2,6.569969257639553,7.501832484758207,1.0610740797228773,475.43335861253803
2012-07-24T17:00:00Z,2012,206,18,7.989999999999999,26.696823770491804,689.3,646.760655737705,3.6,6.578247328911919,7.550173815846656,1.058253782612291,303.8866172529067
2012-07-24T18:00:00Z,2012,206,19,8.03,26.31026639344262,288.9,271.0377049180328,4,6.613076999677596,7.602753618277115,1.0561962682436241,126.91119952534595
2012-07-24T19:00:00Z,2012,206,20,8.04,26.04092213114754,57.1,59.384918032786885,3.6,6.683510883533012,7.6372191249162285,1.0527392063126366,24.903593321234762
2012-07-24T20:00:00Z,2012,206,21,8.049999999999999,25.89518442622951,1,3.224236842105263,3.6,6.721341856940149,7.656012033746182,1.0514612522181517,0.43446220829292054
2012-07-24T21:00:00Z,2012,206,22,8.059999999999999,25.681905737704916,0.4,0.1575,5.1,6.80540829754722,7.685138106076332,1.0487775091025726,0.17230811893262282
2012-07-24T22:00:00Z,2012,206,23,8.069999999999999,25.515676229508195,0.5,0.144,5.3,6.860350876215465,7.706203303789822,1.0472082920562535,0.21419210601135466
2012-07-24T23:00:00Z,2012,206,24,8.04,25.405512295081966,0.2,0.17573684210526316,5,6.92299763077387,7.71972614889083,1.0414877218352085,0.08513781215112613
2012-07-25T00:00:00Z,2012,207,1,8.04,25.366004098360655,0.4,0.149625,5.8,6.993986555452812,7.7233090332713505,1.0410045701090518,0.16767396255507325
2012-07-25T01:00:00Z,2012,207,2,8.03,25.324364754098358,0.5,0.162,5.8,6.9998052693494435,7.72269786795619,1.0397920697271998,0.20946955199690384
2012-07-25T02:00:00Z,2012,207,3,8,25.274036885245902,0.5,0.14053846153846153,6,7.049840310043676,7.7139405368839205,1.0370834415624928,0.20841746004260683
2012-07-25T03:00:00Z,2012,207,4,7.989999999999999,25.239610655737703,0.4,0.14175,6.9,7.089865085808783,7.710224754384739,1.0362862633097893,0.1660655379771853
2012-07-25T04:00:00Z,2012,207,5,7.989999999999999,25.176331967213113,0.7,0.144,9.6,7.169319243771916,7.726679160954321,1.0340794322580822,0.2883147113053433
2012-07-25T05:00:00Z,2012,207,6,7.989999999999999,25.099610655737703,5.5,6.235409836065574,8.1,7.159760476774899,7.727952422155688,1.0339090568276574,2.2674918003825564
2012-07-25T06:00:00Z,2012,207,7,7.97,25.02715163934426,43.3,42.29311475409836,8.4,7.153975628816772,7.724223462926582,1.0318189314761612,17.861657635483116
2012-07-25T07:00:00Z,2012,207,8,7.97,24.952397540983604,4.9,12.374409836065574,6,7.1796955012152015,7.757486244544597,1.0273946673904646,2.0161155071837795
2012-07-25T08:00:00Z,2012,207,9,7.989999999999999,24.901249999999997,84.3,76.25590163934426,4.5,7.249750321042327,7.7553962689092595,1.030250386048131,34.444502316537495
2012-07-25T09:00:00Z,2012,207,10,7.9799999999999995,24.886168032786884,25.9,68.24377049180328,7.1,7.315767206651801,7.743083617525501,1.0305971618255894,10.513595121783444
2012-07-25T10:00:00Z,2012,207,11,7.9799999999999995,24.869282786885247,603.3,618.527868852459,4.7,7.353673166379373,7.729130716542672,1.0324576323855401,243.9825283368568
2012-07-25T11:00:00Z,2012,207,12,7.989999999999999,24.926331967213113,964.8,1043.5065573770491,4.3,7.43018628483039,7.717549204523034,1.0353027610523415,387.2502802239584
2012-07-25T12:00:00Z,2012,207,13,7.9799999999999995,25.043709016393443,811.1,737.9409836065573,2.4,7.516869650873923,7.695888971683605,1.0369172462546898,322.80576314113756
2012-07-25T13:00:00Z,2012,207,14,7.9799999999999995,25.106823770491804,400.7,416.79016393442623,1.1,7.6075405926900475,7.685691484649683,1.0382930431098003,158.07004314872214
2012-07-25T14:00:00Z,2012,207,15,7.9799999999999995,25.17125,206.7,251.7934426229508,1.4,7.7039190786070435,7.676708564813391,1.0395080043258071,80.78216089763832
2012-07-25T15:00:00Z,2012,207,16,7.989999999999999,25.238299180327868,126.9,176.04754098360655,0.9,7.893052820619593,7.667372039638621,1.0420780364763134,48.70199202096454
2012-07-25T16:00:00Z,2012,207,17,7.9799999999999995,25.272397540983608,315.7,343.06393442622954,0.7,7.982773536536914,7.66287205589395,1.0413849979215206,120.12910431517003
2012-07-25T17:00:00Z,2012,207,18,8,25.33026639344262,264.7,373.3606557377049,1.4,8.121856745031508,7.654789593454363,1.0450973083363164,99.40625511585827
2012-07-25T18:00:00Z,2012,207,19,8,25.31452868852459,178,156.63868852459015,1.2,8.170989167525073,7.6549509818176595,1.045075274681956,66.538454857571793
2012-07-25T19:00:00Z,2012,207,20,8,25.221577868852457,25.7,68.56950819672132,5.7,8.187280130497447,7.667210429455155,1.0434042568163209,9.592275780943272
2012-07-25T20:00:00Z,2012,207,21,8.01,25.113872950819673,0.8,3.2514186046511626,3.6,8.225172949003504,7.688085236301902,1.0418719035759474,0.29753370077766356
2012-07-25T21:00:00Z,2012,207,22,7.989999999999999,25.05092213114754,0.4,0.165375,3.2,8.223813817228526,7.695307739052037,1.0382950586176642,0.14878578082675534
2012-07-25T22:00:00Z,2012,207,23,7.96,24.98354508196721,0.7,0.14,3.4,8.247858652436264,7.700090689820595,1.033754058315573,0.25979005506630176
2012-07-25T23:00:00Z,2012,207,24,7.96,24.912561475409834,0.7,0.13745454545454547,4.3,8.273578191623876,7.707685653857952,1.0327354224696172,0.25916663384172367
2012-07-26T00:00:00Z,2012,208,1,7.96,24.859774590163934,0.8,0.126,2.1,8.285711405844712,7.723035569924356,1.030682809619374,0.29319890267571086
2012-07-26T01:00:00Z,2012,208,2,7.94,24.84813524590164,0.9,0.147,1.7,8.3136345225197,7.725720424824054,1.0277358697173962,0.3289865392359838
2012-07-26T02:00:00Z,2012,208,3,7.94,24.843053278688522,1.1,0.147,2.7,8.356190758823562,7.729901522239069,1.0271799682255298,0.4004972881060694
2012-07-26T03:00:00Z,2012,208,4,7.920000000000001,24.831577868852456,0.9,0.1365,3,8.405639643937414,7.732508565701131,1.0242471680058034,0.3261717220083938
2012-07-26T04:00:00Z,2012,208,5,7.920000000000001,24.81452868852459,1.1,1.159875,2.3,8.397234965789892,7.736312928776474,1.023743490331198,0.39896657930702795
2012-07-26T05:00:00Z,2012,208,6,7.920000000000001,24.7840368852459,29,39.90465573770492,3.2,8.441217618140463,7.7392219114860294,1.0233586903931096,10.47524801027665
2012-07-26T06:00:00Z,2012,208,7,7.920000000000001,24.762397540983606,122.9,179.98688524590165,4.3,8.489054525937528,7.740312786559857,1.0232144641172836,44.19674800423405
