lake,year,yday,date,o2_pp_mmolcm3d,o2_pp_025_ci,o2_pp_975_ci,c14_pp_mmolcm3d,avg_o2_pp_mmolcm3d
Sparkling,2011,230,2011-08-18,3.1287871036129706,0.40556108639761357,6.256238348335273,NA,NA
Sparkling,2011,231,2011-08-19,2.7552084132114296,0.3549884666060383,5.618125611295567,NA,NA
Sparkling,2011,232,2011-08-20,2.408335140251563,0.23209098539960818,5.501876905621994,NA,NA
Sparkling,2011,233,2011-08-21,2.732746692236701,0.3590069139980411,5.737379923292638,NA,NA
Sparkling,2011,234,2011-08-22,NA,NA,NA,NA,NA
Sparkling,2011,235,2011-08-23,3.182621390989863,0.49908490839228464,6.404101565286373,1.2553821234711025,NA
Sparkling,2011,236,2011-08-24,2.772216729567866,0.48316406577048776,5.468990023988285,NA,NA
Sparkling,2011,237,2011-08-25,2.6500519813170773,0.2896388333618415,5.8461237241893125,NA,NA
Sparkling,2011,238,2011-08-26,2.6011159201004572,0.33540399570862955,5.32298988012242,NA,NA
Sparkling,2011,239,2011-08-27,2.991894196118216,0.4821205058983836,6.040123799600906,NA,NA
Sparkling,2011,240,2011-08-28,3.4998078214272654,0.6918373149442276,6.565334381340506,NA,NA
Sparkling,2011,241,2011-08-29,3.4930613915181454,0.7921898882808581,6.518632261730834,NA,NA
Sparkling,2011,242,2011-08-30,3.9837937106758767,0.9932035785362766,7.179813086896369,NA,NA
Sparkling,2011,243,2011-08-31,2.752123929771146,0.5223708430760536,5.964288073652114,NA,NA
Sparkling,2011,244,2011-09-01,3.314638988615836,0.6391324311921615,6.517695821363444,NA,NA
Sparkling,2011,245,2011-09-02,3.7077139452815304,0.6650201870047454,6.981806719525683,NA,NA
Sparkling,2012,152,2012-05-31,5.780709117896593,2.1330955731009,9.661815261832354,NA,NA
Sparkling,2012,153,2012-06-01,4.018982356937167,1.123230195573998,7.1779534645305265,NA,NA
Sparkling,2012,154,2012-06-02,3.385025271619836,0.7598987125260479,6.454880503036182,NA,NA
Sparkling,2012,155,2012-06-03,2.785315344135648,0.4465025610038366,5.670722687985415,NA,NA
Sparkling,2012,156,2012-06-04,3.393739960829612,0.46705017727547127,6.801571037165564,NA,NA
Sparkling,2012,157,2012-06-05,2.9618659138221575,0.4754854823862386,5.680268152597955,NA,NA
Sparkling,2012,158,2012-06-06,2.3086556809765595,0.29400024207734987,5.010895128722104,NA,NA
Sparkling,2012,159,2012-06-07,2.5204191812386116,0.2571233702498027,5.755581518961778,NA,NA
Sparkling,2012,160,2012-06-08,2.3921712139309443,0.20794844532608336,5.711478648846482,NA,NA
Sparkling,2012,161,2012-06-09,1.7050647780622792,0.10256682770607299,5.010775757404696,NA,NA
Sparkling,2012,162,2012-06-10,2.7896716013382536,0.23102618866754643,6.3793322315143985,NA,NA
Sparkling,2012,163,2012-06-11,2.2988000538250466,0.17594676722314895,5.690337782003742,NA,NA
Sparkling,2012,164,2012-06-12,2.7196896106805397,0.30184045531440284,6.139069393485455,NA,NA
Sparkling,2012,165,2012-06-13,2.863373816742147,0.3020919232053486,6.406679010200233,NA,NA
Sparkling,2012,166,2012-06-14,1.7035973077241473,0.22084038765000344,3.938738579536909,1.8435216895974993,2.863373816742147
Sparkling,2012,167,2012-06-15,3.8470728642275076,0.6156008610929076,7.402465128686659,NA,NA
Sparkling,2012,168,2012-06-16,4.1311949043976295,0.9881780303314889,7.388135705424699,NA,NA
Sparkling,2012,169,2012-06-17,4.021471291754489,0.8532802738326538,7.4670288824413165,NA,NA
Sparkling,2012,170,2012-06-18,3.945970215061794,0.7663445498596944,7.372408624046402,NA,NA
Sparkling,2012,171,2012-06-19,3.502932419879071,0.942613748154935,6.265155514646928,NA,NA
Sparkling,2012,172,2012-06-20,3.379771738782357,0.9504788416431339,5.805346666249366,NA,NA
Sparkling,2012,173,2012-06-21,4.522326986743876,1.0628131325580863,7.870496019690721,NA,NA
Sparkling,2012,174,2012-06-22,4.006524711281434,0.6783638732034084,7.510249867924993,NA,NA
Sparkling,2012,175,2012-06-23,3.36765302803106,0.5160817108480313,6.667876655981121,NA,NA
Sparkling,2012,176,2012-06-24,3.7304995710255247,0.5904061494120421,7.149479290723245,NA,NA
Sparkling,2012,177,2012-06-25,3.2388826643332154,0.42092571706757054,6.708323641974964,NA,NA
Sparkling,2012,178,2012-06-26,3.207119173969531,0.4552491001073484,6.495455591681074,NA,NA
Sparkling,2012,179,2012-06-27,3.4706071624042822,0.5270333201759857,6.827244039349479,NA,NA
Sparkling,2012,180,2012-06-28,3.5400382243820503,0.55512304436935,6.911781251810149,3.464315506167654,3.4299317776186045
Sparkling,2012,181,2012-06-29,3.4299317776186045,0.49981024828338577,6.878114064848669,NA,NA
Sparkling,2012,182,2012-06-30,3.498232228357645,0.6388227718432339,6.865089286779371,NA,NA
Sparkling,2012,183,2012-07-01,2.4322848695432255,0.18491986249474118,5.813978375282163,NA,NA
Sparkling,2012,184,2012-07-02,2.8474046921594254,0.29400869863329127,6.251130335080087,NA,NA
Sparkling,2012,185,2012-07-03,2.5382469856112473,0.19559982482799107,5.7440420253104625,NA,NA
Sparkling,2012,186,2012-07-04,3.8103371419811056,0.7660037276509333,7.013621655231411,NA,NA
Sparkling,2012,187,2012-07-05,4.086916574860099,0.8822224029843382,7.426744856503113,NA,NA
Sparkling,2012,188,2012-07-06,5.742362152487704,2.2558201624995435,9.115719636425593,NA,NA
Sparkling,2012,189,2012-07-07,6.015974291137981,2.737218028443712,9.342674061443166,NA,NA
Sparkling,2012,190,2012-07-08,7.346827646104212,3.777502259237816,10.908774494321099,NA,NA
Sparkling,2012,191,2012-07-09,6.816220181853673,3.5513678832559448,10.151328861019422,NA,NA
Sparkling,2012,192,2012-07-10,6.091332323724917,2.677538209263117,9.491801168557155,NA,NA
Sparkling,2012,193,2012-07-11,6.294274438226503,2.8726008423885627,9.622474477483095,5.370102983013881,6.235191644624404
Sparkling,2012,194,2012-07-12,6.235191644624404,2.8341853061066704,9.504890382355487,NA,NA
Sparkling,2012,195,2012-07-13,5.127542707081168,1.8122466390046275,8.42775528647577,NA,NA
Sparkling,2012,196,2012-07-14,4.075053331470661,0.7810521479101351,7.4526138339139525,NA,NA
Sparkling,2012,197,2012-07-15,4.265012608273087,0.9363565304127569,7.61389799812865,NA,NA
Sparkling,2012,198,2012-07-16,4.986597988206336,1.5654396648169944,8.469734852738176,NA,NA
Sparkling,2012,199,2012-07-17,4.846683246673376,1.697134586657506,8.028771033419229,NA,NA
Sparkling,2012,200,2012-07-18,4.3734548219002765,1.2240306698325987,7.515012599921991,NA,NA
Sparkling,2012,201,2012-07-19,4.590862597568266,1.2466881492367723,7.906429884960571,NA,NA
Sparkling,2012,202,2012-07-20,4.082936486276786,0.795651450831711,7.454006669221284,NA,NA
Sparkling,2012,203,2012-07-21,3.551787590337626,0.5772426450149164,6.824435234279278,NA,NA
Sparkling,2012,204,2012-07-22,3.9068730386343775,0.7152862013893705,7.5036503291085195,NA,NA
Sparkling,2012,205,2012-07-23,3.3664232161102854,0.45885259157549046,6.719908700990677,NA,NA
Sparkling,2012,206,2012-07-24,3.1203725864124534,0.3252302715791222,6.54806055169369,NA,NA
Sparkling,2012,207,2012-07-25,NA,NA,NA,NA,NA
Sparkling,2012,208,2012-07-26,3.447154056983841,0.7352271473460511,6.244702076624269,4.230379280970591,NA
Sparkling,2012,209,2012-07-27,4.36956977389107,1.3352563182874961,7.394081538224188,NA,NA
Sparkling,2012,210,2012-07-28,4.480926312649085,1.2390976223548447,7.731506600720226,NA,NA
Sparkling,2012,211,2012-07-29,4.482062103478074,1.0630045770008316,7.9294064544107075,NA,NA
Sparkling,2012,212,2012-07-30,4.129571330029937,0.9617818243935318,7.587315094590638,NA,NA
Sparkling,2012,213,2012-07-31,3.891374019058115,0.8344387398323759,7.22028484144509,NA,NA
Sparkling,2012,214,2012-08-01,3.1555327567550413,0.45274111316476384,6.243080509770724,NA,NA
Sparkling,2012,215,2012-08-02,3.639783336423547,0.5401383422117908,6.888553838742209,NA,NA
Sparkling,2012,216,2012-08-03,4.7288740806915275,1.408704529958048,8.070377886996697,NA,NA
Sparkling,2012,217,2012-08-04,4.496623980657952,1.5517937389070258,7.46840297642683,NA,NA
Sparkling,2012,218,2012-08-05,5.246912728500175,1.8926256778831558,8.495219436385295,NA,NA
Sparkling,2012,219,2012-08-06,5.968562276411857,2.4646222252872176,9.33344674795528,NA,NA
Sparkling,2012,220,2012-08-07,5.950889041456525,2.3708147614234907,9.495507878968368,NA,NA
Sparkling,2012,221,2012-08-08,3.0159123208835648,1.1008436768937226,5.160784965699703,NA,NA
Sparkling,2012,222,2012-08-09,3.3503860629492537,1.2460405744951581,5.617326047257038,3.1589281995210845,4.786978966692912
Sparkling,2012,223,2012-08-10,5.577347467690828,2.320449635152928,8.932034192130283,NA,NA
Sparkling,2012,224,2012-08-11,4.786978966692912,1.4166548644555057,8.0194836662221185,NA,NA
Sparkling,2012,225,2012-08-12,3.4132356829674677,0.5104453442879093,6.545805570880276,NA,NA
Sparkling,2012,226,2012-08-13,3.4440902559639013,0.6039730667801514,6.553849151230331,NA,NA
Sparkling,2012,227,2012-08-14,3.5436246222636663,0.60540800914325,6.637655900954272,NA,NA
Sparkling,2012,228,2012-08-15,4.2060091512134,1.0543545775913405,7.338171000801549,NA,NA
Sparkling,2012,229,2012-08-16,3.9052346493845533,1.1569649906124568,6.806739345359579,NA,NA
Sparkling,2012,230,2012-08-17,4.35890119029181,1.1418728791659662,7.412792565973435,NA,NA
Sparkling,2012,231,2012-08-18,3.657869467806843,0.7726887410660777,6.615598202015134,NA,NA
Sparkling,2012,232,2012-08-19,3.4641680601034124,0.6992338885157192,6.425904267078648,NA,NA
Sparkling,2012,233,2012-08-20,3.1709768266316534,0.38546470169398495,6.357481353707447,NA,NA
Sparkling,2012,234,2012-08-21,2.703114672070807,0.27841389735630534,5.919750235308793,NA,NA
Sparkling,2012,235,2012-08-22,2.646197174037309,0.23463595506886273,5.986923328590196,NA,NA
Sparkling,2012,236,2012-08-23,1.7745098692413257,0.21657927879213384,4.0042588456906545,NA,NA
Sparkling,2012,237,2012-08-24,3.40095090449745,0.5297186407993749,6.602515768644454,NA,NA
Sparkling,2012,238,2012-08-25,3.443809718596905,0.5600640815874501,6.496279327098668,NA,NA
Sparkling,2012,239,2012-08-26,2.8669253919229036,0.4109031469034409,5.768796674596866,NA,NA
Sparkling,2012,240,2012-08-27,2.8622478685431925,0.34825706985999244,5.9920557078198575,NA,NA
Sparkling,2012,241,2012-08-28,2.7592914272461235,0.28107262611542183,5.996032768272637,NA,NA
Sparkling,2012,242,2012-08-29,2.7204827343275095,0.31410929373922647,5.734614010298082,NA,NA
Sparkling,2012,243,2012-08-30,2.815368218703735,0.28809808494487055,5.964640149651081,NA,NA
Sparkling,2012,244,2012-08-31,3.1223622585928466,0.4536413676583638,6.323303180790679,NA,NA
Sparkling,2012,245,2012-09-01,3.2370496105772917,0.4167865482986867,6.884235716901588,NA,NA
Sparkling,2013,152,2013-06-01,9.185933506794822,5.041077904069718,13.25519575317072,NA,NA
Sparkling,2013,153,2013-06-02,7.016526086295871,4.050383942132227,10.199770787600851,NA,NA
Sparkling,2013,154,2013-06-03,6.466677022940422,3.426548807097094,9.812002215945316,NA,NA
Sparkling,2013,155,2013-06-04,7.756921527368803,4.651547284663535,10.931920729431592,NA,NA
Sparkling,2013,156,2013-06-05,4.695171128703664,2.5060398058046545,7.480000800973573,NA,NA
Sparkling,2013,157,2013-06-06,6.019860320305538,3.0709466564365053,9.52936536519191,NA,NA
Sparkling,2013,158,2013-06-07,6.500538916090231,3.1220362511530504,9.88020501421808,NA,NA
Sparkling,2013,159,2013-06-08,4.503870953350324,1.7794073842414,7.8112736028034835,NA,NA
Sparkling,2013,160,2013-06-09,6.098688336837634,2.646112503052146,9.746489772719192,NA,NA
Sparkling,2013,161,2013-06-10,4.494598650361384,1.188681257863929,7.741746622866162,NA,NA
Sparkling,2013,162,2013-06-11,4.475080012264963,1.2078592807087083,7.814066025082617,NA,NA
Sparkling,2013,163,2013-06-12,4.716380434319035,1.6562151497399036,7.875994431590245,NA,NA
Sparkling,2013,164,2013-06-13,4.870497653841342,2.0554803579454974,7.830848433911005,NA,NA
Sparkling,2013,165,2013-06-14,5.112232150930649,2.2356149872912754,8.28317834241298,NA,NA
Sparkling,2013,166,2013-06-15,4.730253325293475,2.053780432551059,7.5797545506848625,NA,NA
Sparkling,2013,167,2013-06-16,4.76404418178542,2.1184326710872607,7.704256277514519,NA,NA
Sparkling,2013,168,2013-06-17,6.234369733209199,2.9157374764302406,9.502364281351987,NA,NA
Sparkling,2013,169,2013-06-18,4.286060946567045,1.6817438527281539,7.190631520749287,NA,NA
Sparkling,2013,170,2013-06-19,5.786516859669599,2.5234215437390746,9.168175949429953,NA,NA
Sparkling,2013,171,2013-06-20,3.9028622469785526,1.232526955523514,6.699042367185567,NA,NA
Sparkling,2013,172,2013-06-21,4.277908555579361,1.4604674688207981,7.0570337925828,NA,NA
Sparkling,2013,173,2013-06-22,4.904697791253718,1.893129259200141,7.9253393011580044,NA,NA
Sparkling,2013,174,2013-06-23,6.575508333410772,3.07269372923274,10.19103048019293,NA,NA
Sparkling,2013,175,2013-06-24,7.071707810218454,3.3457528049685528,10.771672322382631,NA,NA
Sparkling,2013,176,2013-06-25,8.332211686395087,4.907416217454739,12.012051049934426,2.180271572559165,7.071786033531107
Sparkling,2013,177,2013-06-26,7.071786033531107,4.266355733082821,9.963821589871243,NA,NA
Sparkling,2013,178,2013-06-27,8.166907785098276,4.8367235473023475,11.527950300784017,NA,NA
Sparkling,2013,179,2013-06-28,7.563305169296646,4.518380227171372,10.84552766647319,NA,NA
Sparkling,2013,180,2013-06-29,6.910344616780383,3.8737626953868904,10.048287027623083,NA,NA
Sparkling,2013,181,2013-06-30,5.983035762967292,2.540447243456051,9.469151522169934,NA,NA
Sparkling,2013,182,2013-07-01,4.597107671407267,1.2958781437673517,7.935156437127468,NA,NA
Sparkling,2013,183,2013-07-02,4.0970641954810985,0.9027787685260874,7.415504344082481,NA,NA
Sparkling,2013,184,2013-07-03,3.4106611773587843,0.5042954447888659,6.748228163414176,NA,NA
Sparkling,2013,185,2013-07-04,3.1972856594406602,0.45275955640494275,6.457491075316796,NA,NA
Sparkling,2013,186,2013-07-05,3.2172842088781315,0.39843341127410253,6.494750099084804,NA,NA
Sparkling,2013,187,2013-07-06,2.908821606760001,0.2829507228497246,6.3848868107033105,NA,NA
Sparkling,2013,188,2013-07-07,2.787045414917908,0.3712133326926481,5.625548075725316,NA,NA
Sparkling,2013,189,2013-07-08,4.6368851832583715,1.428211810667261,7.960298934729353,NA,NA
Sparkling,2013,190,2013-07-09,5.379934279845029,2.138163099625465,9.032088647705908,NA,NA
Sparkling,2013,191,2013-07-10,6.2730200946397865,2.8208591900764155,9.693747655906595,NA,NA
Sparkling,2013,192,2013-07-11,5.523949482655164,2.1748710737510466,8.937447308672215,NA,NA
Sparkling,2013,193,2013-07-12,4.664977999175882,1.4228851559986535,8.046579437785915,NA,NA
Sparkling,2013,194,2013-07-13,3.609306750877804,0.6979470711717687,6.808869649315317,NA,NA
Sparkling,2013,195,2013-07-14,3.0318321718720607,0.3439837302792955,6.4593597767458535,NA,NA
Sparkling,2013,196,2013-07-15,2.7547505964594756,0.23582596716757326,6.40811616746025,NA,NA
Sparkling,2013,197,2013-07-16,2.9190221792846467,0.27160994466284205,6.548159575510435,NA,NA
Sparkling,2013,198,2013-07-17,4.108166108763354,0.8076378347676572,7.631354253090395,NA,NA
Sparkling,2013,199,2013-07-18,4.58017159939889,1.3373828847802727,8.012136992120698,NA,NA
Sparkling,2013,200,2013-07-19,5.6908376077025995,2.161669211326302,9.176685134892542,NA,NA
Sparkling,2013,201,2013-07-20,5.5905242470114995,2.227892278250628,8.96549110473665,NA,NA
Sparkling,2013,202,2013-07-21,5.684040639447124,2.2784051735200324,8.94581946160201,NA,NA
Sparkling,2013,203,2013-07-22,5.289810425750827,2.0989197047100303,8.389871472228256,NA,NA
Sparkling,2013,204,2013-07-23,5.424579075018202,2.355270265708989,8.524553916361649,NA,NA
Sparkling,2013,205,2013-07-24,5.7243893119832965,2.4347301053368353,9.061345083426637,2.6379096941419746,5.289810425750827
Sparkling,2013,206,2013-07-25,4.833866930909948,1.6633589153510726,7.9786033488590515,NA,NA
Sparkling,2013,207,2013-07-26,4.63088046422384,1.6490322687699048,7.622308009505216,NA,NA
Sparkling,2013,208,2013-07-27,5.017464707623071,1.8702121993833738,8.439794549932548,NA,NA
Sparkling,2013,209,2013-07-28,4.650520253982213,1.472451352400075,8.352519718900027,NA,NA
Sparkling,2013,210,2013-07-29,3.9626762729428266,0.8999525595129884,7.310323916453878,NA,NA
Sparkling,2013,211,2013-07-30,3.9948671835138483,0.9180639857110335,7.132716888262459,NA,NA
Sparkling,2013,212,2013-07-31,4.842100084821977,1.3431756098649825,8.274306941735972,NA,NA
Sparkling,2013,213,2013-08-01,4.271074919279857,1.1536140556681356,7.543669868561219,NA,NA
Sparkling,2013,214,2013-08-02,4.076287198608611,1.2497402143922116,7.1504908806954806,NA,NA
Sparkling,2013,215,2013-08-03,4.071337090583434,1.0639485487105518,7.392819274269719,NA,NA
Sparkling,2013,216,2013-08-04,3.10358593130892,0.4414150817646888,6.2669762310752795,NA,NA
Sparkling,2013,217,2013-08-05,3.0274540122296987,0.38064516628127826,6.611499773322032,2.4673121082669,3.10358593130892
Sparkling,2013,218,2013-08-06,2.742272662202957,0.32022062663121165,5.670408064786345,NA,NA
Sparkling,2013,219,2013-08-07,3.0198080396063594,0.4353874596913676,5.990552195347929,NA,NA
Sparkling,2013,220,2013-08-08,3.235320822455828,0.4546484441406922,6.39318432333239,NA,NA
Sparkling,2013,221,2013-08-09,3.515999783413163,0.6956584264788475,6.643726095061213,NA,NA
Sparkling,2013,222,2013-08-10,3.317818160532716,0.5718874596040993,6.469942851309331,NA,NA
Sparkling,2013,223,2013-08-11,2.976012562342388,0.39614152942346387,6.0108218267200755,NA,NA
Sparkling,2013,224,2013-08-12,3.8986903757244336,0.8958211936946716,7.054346750167403,NA,NA
Sparkling,2013,225,2013-08-13,4.53760140605925,1.2438279980302724,7.88202901341285,NA,NA
Sparkling,2013,226,2013-08-14,3.2679809351927402,0.5565107070798349,6.238452904690216,NA,NA
Sparkling,2013,227,2013-08-15,2.514588222483467,0.22117906223579906,5.5178487422264775,NA,NA
Sparkling,2013,228,2013-08-16,1.9206422335173035,0.1479109105431056,4.870603766719621,NA,NA
Sparkling,2013,229,2013-08-17,2.0398630537549627,0.12660616633738794,5.190414220720456,NA,NA
Sparkling,2013,230,2013-08-18,2.3858076287390126,0.17490895291788308,5.538683145405321,NA,NA
Sparkling,2013,231,2013-08-19,2.226391308167041,0.15469210409517123,5.24640187691754,NA,NA
Sparkling,2013,232,2013-08-20,2.2415742593958417,0.17758868108900133,5.473145953842247,NA,NA
Sparkling,2013,233,2013-08-21,2.0878825527808176,0.18602632457882978,4.903841834750631,1.6159810948394566,2.2947362813747065
Sparkling,2013,234,2013-08-22,2.2947362813747065,0.240002941694978,5.198288228849269,NA,NA
Sparkling,2013,235,2013-08-23,2.451028592496649,0.2676149378367205,5.421835574138848,NA,NA
Sparkling,2013,236,2013-08-24,2.898324379403296,0.3634409033195116,6.055583925632104,NA,NA
Sparkling,2013,237,2013-08-25,1.8982427895837652,0.14869155123427658,4.857235303842608,NA,NA
Sparkling,2013,238,2013-08-26,1.706828008662845,0.12589124237956983,4.359407558296915,NA,NA
Sparkling,2013,239,2013-08-27,1.9193437507262612,0.1301979697848792,5.066525003799676,NA,NA
Sparkling,2013,240,2013-08-28,2.363699540574168,0.25873810131917213,5.2417829460642675,NA,NA
Sparkling,2013,241,2013-08-29,3.237595561302661,0.8864281397339304,5.712197244602288,NA,NA
Sparkling,2013,242,2013-08-30,4.423052677197104,1.5674841146191778,7.344216144191411,NA,NA
Sparkling,2013,243,2013-08-31,3.884218158609214,1.0392315016720581,7.039787261224214,NA,NA
Sparkling,2013,244,2013-09-01,3.7491630998622982,0.8337729634997391,6.7773540009579545,NA,NA
Sparkling,2013,245,2013-09-02,3.9702946350483166,0.752469609396204,7.7662863177225105,NA,NA
Trout,2007,152,2007-06-01,NA,NA,NA,NA,NA
Trout,2007,153,2007-06-02,NA,NA,NA,NA,NA
Trout,2007,154,2007-06-03,NA,NA,NA,NA,NA
Trout,2007,155,2007-06-04,NA,NA,NA,NA,NA
Trout,2007,156,2007-06-05,NA,NA,NA,NA,NA
Trout,2007,157,2007-06-06,NA,NA,NA,NA,NA
Trout,2007,158,2007-06-07,NA,NA,NA,NA,NA
Trout,2007,159,2007-06-08,NA,NA,NA,NA,NA
Trout,2007,160,2007-06-09,NA,NA,NA,NA,NA
Trout,2007,161,2007-06-10,NA,NA,NA,NA,NA
Trout,2007,162,2007-06-11,NA,NA,NA,NA,NA
Trout,2007,163,2007-06-12,NA,NA,NA,NA,NA
Trout,2007,164,2007-06-13,NA,NA,NA,NA,NA
Trout,2007,165,2007-06-14,NA,NA,NA,NA,NA
Trout,2007,166,2007-06-15,5.857226203722825,2.100978864014645,9.79457453951304,NA,NA
Trout,2007,167,2007-06-16,6.3185066597420425,3.225961497559927,9.452308342680146,NA,NA
Trout,2007,168,2007-06-17,7.925400928841387,4.700550397106619,11.30270984973668,NA,NA
Trout,2007,169,2007-06-18,6.843816378311891,4.291687973925381,9.40921931586652,NA,NA
Trout,2007,170,2007-06-19,8.082149613094984,4.809516219185644,11.37724878843448,NA,NA
Trout,2007,171,2007-06-20,6.257552601456117,3.024065251697615,9.633218240929043,7.111969718570574,6.257552601456117
Trout,2007,172,2007-06-21,4.876338280219867,1.9127564790057356,7.9935538978658425,NA,NA
Trout,2007,173,2007-06-22,4.785093154131487,1.7520281781760212,8.013732059826495,NA,NA
Trout,2007,174,2007-06-23,4.979368172504753,1.8991628702014178,8.287920373846006,NA,NA
Trout,2007,175,2007-06-24,5.124236254659669,1.9012968434329935,8.470817510097078,NA,NA
Trout,2007,176,2007-06-25,5.955580673469326,2.536185579967296,9.435314412870976,NA,NA
Trout,2007,177,2007-06-26,5.546168187700397,2.4434761144318564,8.69802181698763,NA,NA
Trout,2007,178,2007-06-27,6.666157438585062,3.459952500913593,9.989778118720547,NA,NA
Trout,2007,179,2007-06-28,6.284127291099099,3.317676625740379,9.464698887488511,NA,NA
Trout,2007,180,2007-06-29,5.913438593197444,3.050009400521412,9.072957468724551,NA,NA
Trout,2007,181,2007-06-30,6.551935514673969,3.33354160698124,9.897881313314828,NA,NA
Trout,2007,182,2007-07-01,5.079601048617287,2.2570632782466262,8.039169055061725,NA,NA
Trout,2007,183,2007-07-02,5.928557282605736,2.871430478921249,9.040177423016168,NA,NA
Trout,2007,184,2007-07-03,5.610210629066407,2.9600252706675887,8.340641060275948,NA,NA
Trout,2007,185,2007-07-04,6.641747381108331,3.4670863718968845,10.062391862177602,NA,NA
Trout,2007,186,2007-07-05,6.445663085963645,3.2887536316259327,9.837406216847338,NA,NA
Trout,2007,187,2007-07-06,5.63132091188025,2.555904266805847,9.025808076907452,NA,NA
Trout,2007,188,2007-07-07,5.3587122542025325,2.267967799664088,8.742919498928245,NA,NA
Trout,2007,189,2007-07-08,4.413408316977045,1.7967961413146925,6.892607743156101,NA,NA
Trout,2007,190,2007-07-09,5.752231484567493,2.639114807174375,8.954242987945749,NA,NA
Trout,2007,191,2007-07-10,6.639728560564701,3.5764006275664144,9.766685468046592,NA,NA
Trout,2007,192,2007-07-11,5.800917030207641,2.87957345164093,8.75136221613683,NA,NA
Trout,2007,193,2007-07-12,NA,NA,NA,NA,NA
Trout,2007,194,2007-07-13,NA,NA,NA,NA,NA
Trout,2007,195,2007-07-14,NA,NA,NA,NA,NA
Trout,2007,196,2007-07-15,NA,NA,NA,NA,NA
Trout,2007,197,2007-07-16,NA,NA,NA,NA,NA
Trout,2007,198,2007-07-17,NA,NA,NA,NA,NA
Trout,2007,199,2007-07-18,5.396498708080635,2.4064097049469226,8.374149726026712,7.027831577767984,NA
Trout,2007,200,2007-07-19,5.220626849660422,1.932678604912698,8.622891827700416,NA,NA
Trout,2007,201,2007-07-20,3.360940282077879,0.8844570554857965,6.411127205320095,NA,NA
Trout,2007,202,2007-07-21,3.154930816100447,0.68976679973785,6.190321306713663,NA,NA
Trout,2007,203,2007-07-22,3.3258021394318775,0.483574984020419,6.8593699985613,NA,NA
Trout,2007,204,2007-07-23,3.117331677336159,0.38781105338167987,6.630003989444785,NA,NA
Trout,2007,205,2007-07-24,1.4118973956076868,0.0753282085418934,4.095735451600679,NA,NA
Trout,2007,206,2007-07-25,2.6635436604063156,0.38139849709301876,5.690956152932225,NA,NA
Trout,2007,207,2007-07-26,2.8521610915568396,0.5726982758741495,5.4193895529580045,NA,NA
Trout,2007,208,2007-07-27,3.881208879462913,1.107769042953694,6.9000452878845575,NA,NA
Trout,2007,209,2007-07-28,2.374401631333615,0.23581799477107968,5.253230486002673,NA,NA
Trout,2007,210,2007-07-29,3.0131616732962216,0.47269870486329246,6.230282415229985,NA,NA
Trout,2007,211,2007-07-30,3.277246906276621,0.5897505547391174,6.435810017805318,NA,NA
Trout,2007,212,2007-07-31,3.8365738318352904,0.8652185380799757,7.053634788391539,8.25208117511761,3.8365738318352904
Trout,2007,213,2007-08-01,4.12935428370523,1.1851458605622263,7.28009510424797,NA,NA
Trout,2007,214,2007-08-02,4.859497247375414,1.6040837007183715,8.201889594378418,NA,NA
Trout,2007,215,2007-08-03,3.8933714559243655,1.0266958231709502,7.054393475134996,NA,NA
Trout,2007,216,2007-08-04,3.9981046772991022,1.0906620928942932,7.350507574479155,NA,NA
Trout,2007,217,2007-08-05,3.921630306906895,1.077371308376905,7.313044630846375,NA,NA
Trout,2007,218,2007-08-06,4.191819967853723,1.2800185441295588,7.208989977099035,NA,NA
Trout,2007,219,2007-08-07,4.016872648943947,1.2762884498213583,6.888395301543305,NA,NA
Trout,2007,220,2007-08-08,3.599523844963893,0.9792506245542629,6.627956279281747,NA,NA
Trout,2007,221,2007-08-09,4.283129894534326,1.1615336206147289,7.311312887481181,NA,NA
Trout,2007,222,2007-08-10,3.9019708882074595,1.029846398798856,7.046821618666345,NA,NA
Trout,2007,223,2007-08-11,4.118758497905314,1.2115176978466118,7.055423175975873,NA,NA
Trout,2007,224,2007-08-12,4.7226607917458105,1.7860015137420202,7.850954936800676,NA,NA
Trout,2007,225,2007-08-13,4.757408615515462,1.796140107628632,7.770149599385438,NA,NA
Trout,2007,226,2007-08-14,4.366803059691657,1.6393035457804537,7.067390296063856,NA,NA
Trout,2007,227,2007-08-15,4.848170530854407,1.9022661998505561,7.798774076196056,NA,NA
Trout,2007,228,2007-08-16,5.422064570350004,2.2157535231569834,8.814449302957396,NA,NA
Trout,2007,229,2007-08-17,5.193045702902488,2.0699210485260098,8.518517625629451,NA,NA
Trout,2007,230,2007-08-18,5.233830793073568,2.305764364143082,8.233864644974712,NA,NA
Trout,2007,231,2007-08-19,5.022907868464825,2.2963595580865146,7.9260255332402565,NA,NA
Trout,2007,232,2007-08-20,4.422142511333914,2.0079947702297494,7.2702293307265595,NA,NA
Trout,2007,233,2007-08-21,4.906192421593781,2.305495443318635,7.988978674358411,NA,NA
Trout,2007,234,2007-08-22,5.889672388634092,3.1875957255952954,8.800176058941918,NA,NA
Trout,2007,235,2007-08-23,6.665900471648021,3.4904966187065414,9.99260830662054,NA,NA
Trout,2007,236,2007-08-24,5.808117591696693,3.1229316980018855,8.508249122974757,NA,NA
Trout,2007,237,2007-08-25,6.677209834518261,3.5079348180216967,9.928235200986276,NA,NA
Trout,2007,238,2007-08-26,6.237305805709845,3.0646605679622025,9.496254588335248,NA,NA
