datetime,year,yday,hour,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int
2012-07-15T06:00:00Z,2012,197,7,3.914,27.418,36.4,3.5596639050623855,2.288804840982111,7.710970481063497,0.5075885077775815,5.8408960114251744
2012-07-15T07:00:00Z,2012,197,8,3.836,27.43,110,3.844437017467376,2.319152099947855,7.709316202989755,0.49757979812948366,17.422836254705423
2012-07-15T08:00:00Z,2012,197,9,4.102,27.43,267.6,4.588011255413741,2.340869519579122,7.709316202989755,0.5320835067589005,41.996200195773405
2012-07-15T09:00:00Z,2012,197,10,4.31,27.394000000000002,400.2,4.809501453950957,2.3626924897655828,7.71428087121031,0.558704054461501,62.232070631004504
2012-07-15T10:00:00Z,2012,197,11,3.836,27.37,810,6.011876817438695,2.3851915222417914,7.717593709339039,0.49704611883857874,124.78090530772045
2012-07-15T11:00:00Z,2012,197,12,4.79,27.382,808,6.613064499182565,2.412386865538696,7.715936984078111,0.6207930430075049,123.0830443065926
2012-07-15T12:00:00Z,2012,197,13,7.484,27.442,1440.2,7.404100922529762,2.44434459789284,7.707662535719674,0.9709817944567302,216.5437505807984
2012-07-15T13:00:00Z,2012,197,14,8.576,27.465999999999998,1521.6,7.752156948802528,2.434743192997337,7.704357032003499,1.113136367431538,229.67706353571603
2012-07-15T14:00:00Z,2012,197,15,7.892,27.49,1358.2,8.875428669955548,2.4310672629365446,7.673664219808891,1.0284526106351506,205.31997113572382
2012-07-15T15:00:00Z,2012,197,16,7.596,27.49,993.4,8.4008068159472291,2.413140325867737,7.673664219808891,0.9898791219443239,151.2783112580452
2012-07-15T16:00:00Z,2012,197,17,9.092,27.502,567,7.087686353190883,2.3903312400865544,7.672018730333542,1.1850857407388948,87.16067428869067
2012-07-15T17:00:00Z,2012,197,18,12.496,27.676,751.6,6.059339002839527,2.3744256899715315,7.648227042998982,1.633842710179291,116.30403489641128
2012-07-15T18:00:00Z,2012,197,19,14.472,27.642,329,5.473972049562601,2.3584694618853757,7.652866032811938,1.8910562314759962,51.250939861525076
2012-07-15T19:00:00Z,2012,197,20,12.554,27.668,119.8,5.980235360504807,2.3430683673544275,7.649318136067216,1.6411920352490992,18.783539377332204
2012-07-15T20:00:00Z,2012,197,21,9.638,27.668,22.8,2.3414678131077022,2.3258521976236066,7.649318136067216,1.2599815864051949,3.6009950335618672
2012-07-15T21:00:00Z,2012,197,22,8.434,27.692,0.8,1.9617703299010478,2.3033831677804453,7.6460456572700695,1.1030538369831366,0.12756874669191842
2012-07-15T22:00:00Z,2012,197,23,7.9399999999999995,27.68,1,1.6295350320952253,2.2833454929742136,7.647681596537531,1.0382231398852713,0.16084304283599024
2012-07-15T23:00:00Z,2012,197,24,8.516,27.68,0.8,2.357288541574646,2.2544976920908115,7.647681596537531,1.1135400830306008,0.13029940010768531
2012-07-16T00:00:00Z,2012,198,1,8.764,27.715999999999998,0.6,4.0184650306037595,2.1943212765165994,7.642775577958166,1.1467038264574265,0.09738415048548238
